time (sec),level (dB(SPL))
53,75.1918
53.1,79.6626
53.2,74.712
53.3,74.3292
53.4,74.7319
53.5,74.8757
53.6,74.0441
53.7,73.9577
53.8,73.9679
53.9,73.8742
54,73.8679
54.1,73.8519
54.2,73.9203
54.3,74.8265
54.4,74.5503
54.5,76.964
54.6,79.0534
54.7,78.9472
54.8,74.8149
54.9,74.8316
55,74.8235
55.1,76.2943
55.2,84.9247
55.3,77.5782
55.4,75.2716
55.5,75.9688
55.6,77.1728
55.7,78.4276
55.8,74.3994
55.9,79.4738
56,75.1934
56.1,76.4745
56.2,75.5795
56.3,74.8937
56.4,74.5083
56.5,74.8957
56.6,74.1824
56.7,74.5914
56.8,74.3901
56.9,74.2187
57,78.7679
57.1,81.2061
57.2,74.9726
57.3,75.0371
57.4,74.323
57.5,76.6272
57.6,74.1323
57.7,73.9567
57.8,73.9857
57.9,74.8184
58,73.9447
58.1,75.5319
58.2,76.5725
58.3,84.6152
58.4,84.7434
58.5,74.9424
58.6,74.5025
58.7,75.0869
58.8,76.9748
58.9,75.3827
59,74.7333
59.1,75.1409
59.2,74.769
59.3,75.1761
59.4,75.1891
59.5,74.4489
59.6,75.0571
59.7,74.4585
59.8,74.9668
59.9,76.2976
60,77.5586
60.1,74.3687
60.2,73.9134
60.3,75.4116
60.4,74.4566
60.5,74.0382
60.6,74.1902
60.7,74.1037
60.8,75.7216
60.9,78.4422
61,77.3538
61.1,76.3322
61.2,75.7267
61.3,76.8027
61.4,75.2303
61.5,75.911
61.6,76.5231
61.7,79.5896
61.8,78.6513
61.9,75.97
62,75.9012
62.1,77.2037
62.2,75.1885
62.3,75.5219
62.4,74.4929
62.5,73.9584
62.6,74.6766
62.7,76.0962
62.8,76.4756
62.9,80.213
63,77.7123
63.1,74.0646
63.2,74.2728
63.3,73.7569
63.4,73.7389
63.5,73.6803
63.6,74.3097
63.7,76.6392
63.8,75.8669
63.9,73.9616
64,74.0506
64.1,76.8871
64.2,86.6812
64.3,88.4671
64.4,82.8175
64.5,76.538
64.6,76.837
64.7,76.5233
64.8,77.223
64.9,76.2856
65,81.8798
65.1,87.8766
65.2,79.4975
65.3,85.2532
65.4,84.1747
65.5,78.5224
65.6,75.015
65.7,76.6404
65.8,75.968
65.9,77.6228
66,75.3787
66.1,74.8147
66.2,74.2751
66.3,74.2918
66.4,74.2058
66.5,75.0349
66.6,74.265
66.7,74.3295
66.8,74.3314
66.9,75.3562
67,75.5052
67.1,76.9587
67.2,76.1885
67.3,77.1213
67.4,75.0424
67.5,78.823
67.6,76.7957
67.7,77.2532
67.8,76.3053
67.9,76.181
68,74.4616
68.1,78.1934
68.2,81.1328
68.3,85.6603
68.4,83.6664
68.5,76.1242
68.6,75.1713
68.7,82.6644
68.8,75.8941
68.9,74.6014
69,75.5482
69.1,75.3169
69.2,76.0209
69.3,76.4928
69.4,83.6332
69.5,88.0918
69.6,75.4997
69.7,76.4056
69.8,77.8544
69.9,78.7899
70,76.1808
70.1,74.7356
70.2,78.1226
70.3,76.5257
70.4,77.1679
70.5,75.5246
70.6,74.8959
70.7,74.8755
70.8,75.8164
70.9,78.0034
71,75.7256
71.1,76.5982
