time (sec),level (dB(SPL))
28.1,84.5729
28.2,81.4778
28.3,76.711
28.4,79.3969
28.5,85.803
28.6,82.2614
28.7,89.6091
28.8,83.7767
28.9,74.3275
29,85.1248
29.1,82.9572
29.2,82.0829
29.3,78.2269
29.4,80.8072
29.5,85.7559
29.6,87.5016
29.7,76.5679
29.8,91.1008
29.9,91.2954
30,88.5752
30.1,78.2928
30.2,60.6475
30.3,58.8524
30.4,57.14
30.5,56.7571
30.6,55.7932
30.7,64.7589
30.8,71.5696
30.9,65.4418
31,62.8188
31.1,60.3347
31.2,81.8105
31.3,82.9655
31.4,82.5856
31.5,84.2955
31.6,85.762
31.7,83.2058
31.8,79.6975
31.9,76.7721
32,76.9397
32.1,77.6588
32.2,74.5212
32.3,76.2848
32.4,79.1423
32.5,77.8733
32.6,77.2624
32.7,75.2399
32.8,80.633
32.9,79.7036
33,79.0942
33.1,74.8587
33.2,76.1681
33.3,75.1588
33.4,71.1994
33.5,71.3574
33.6,83.5008
33.7,84.4567
33.8,75.5597
33.9,71.149
34,69.3605
34.1,71.6125
34.2,72.49
34.3,68.8655
34.4,67.0155
34.5,65.0413
34.6,76.0196
34.7,85.559
34.8,81.2694
34.9,79.2232
35,88.5002
35.1,77.2231
35.2,67.5232
35.3,76.5848
35.4,75.5641
35.5,74.4969
35.6,81.1934
35.7,82.8532
35.8,83.4411
35.9,82.2524
36,82.6065
36.1,78.9775
36.2,71.9843
36.3,66.8255
36.4,66.6449
36.5,70.5106
36.6,78.9808
36.7,81.8268
36.8,75.5138
36.9,65.9862
37,63.4711
37.1,77.8774
37.2,81.1072
37.3,76.6296
37.4,70.3686
37.5,64.3738
37.6,69.725
37.7,73.8412
37.8,79.2157
37.9,80.4439
38,75.9436
38.1,89.9393
38.2,83.4535
38.3,81.7894
38.4,86.2173
38.5,77.8449
38.6,71.2181
38.7,70.7232
38.8,72.6782
38.9,80.4759
39,78.49
39.1,76.3359
39.2,79.4556
39.3,84.3819
39.4,84.0931
39.5,83.6313
39.6,80.2181
39.7,78.7376
39.8,77.0755
39.9,76.6718
40,74.952
40.1,86.1239
40.2,90.0446
40.3,90.7239
40.4,88.3339
40.5,85.6991
40.6,85.2098
40.7,85.9388
40.8,84.9136
40.9,84.1317
41,80.9791
41.1,82.8809
41.2,80.99
41.3,75.0379
41.4,73.2488
41.5,69.4634
41.6,67.9768
41.7,66.7245
41.8,72.7637
41.9,72.2551
42,68.811
42.1,66.666
42.2,65.8147
42.3,65.1283
42.4,64.5779
42.5,64.1827
42.6,62.433
42.7,61.8575
42.8,59.6693
42.9,57.8312
43,57.9324
43.1,81.7863
43.2,88.9815
43.3,86.8271
43.4,81.494
43.5,83.2589
43.6,81.297
43.7,81.7819
43.8,78.2804
43.9,78.1352
44,80.1172
44.1,83.8479
44.2,82.0924
44.3,82.4599
44.4,81.8605
44.5,85.8471
44.6,84.3882
44.7,87.628
44.8,81.9227
44.9,90.1062
45,85.4827
45.1,87.5519
45.2,84.852
45.3,83.1544
45.4,78.5597
45.5,76.8433
45.6,74.4451
45.7,84.1329
45.8,82.6356
45.9,83.5528
46,82.2905
46.1,81.6718
46.2,86.6295
46.3,89.5496
46.4,87.2159
46.5,83.4106
46.6,85.9622
46.7,83.2695
46.8,81.1956
46.9,81.3438
47,81.6457
47.1,81.638
47.2,79.7398
47.3,79.7337
47.4,79.2812
47.5,78.1382
47.6,78.9099
47.7,81.4684
47.8,81.6548
47.9,81.67
48,78.0861
48.1,82.1614
48.2,78.0549
48.3,76.3927
48.4,73.1996
48.5,74.016
48.6,74.2841
48.7,75.7748
48.8,75.6397
48.9,74.3679
49,73.8556
49.1,81.4338
49.2,80.7875
49.3,77.4701
49.4,75.0637
49.5,79.0749
49.6,81.9249
49.7,78.6824
49.8,77.2959
49.9,77.2337
50,80.5105
50.1,78.4834
50.2,79.698
50.3,85.2448
50.4,89.7215
50.5,87.21
50.6,81.461
50.7,78.5989
50.8,75.2226
50.9,73.8171
51,68.4523
51.1,66.7867
51.2,56.1539
51.3,58.6961
51.4,69.596
51.5,78.2786
51.6,75.1988
51.7,72.1294
51.8,73.5101
51.9,72.1226
52,71.0643
52.1,86.4755
52.2,82.2058
52.3,82.368
52.4,85.8911
52.5,86.194
52.6,81.6981
52.7,83.7779
52.8,83.2392
52.9,86.7878
53,76.8573
53.1,74.4431
53.2,78.8118
53.3,61.8555
53.4,62.2472
53.5,76.0883
53.6,58.9699
53.7,62.7143
53.8,77.4304
53.9,62.991
54,55.7213
54.1,75.6486
54.2,56.5134
54.3,74.2875
54.4,82.4837
54.5,84.4847
54.6,71.9691
54.7,93.3779
54.8,90.9571
54.9,62.5798
55,73.7272
55.1,78.7286
55.2,84.4663
55.3,81.3443
55.4,89.5964
55.5,78.967
55.6,77.0265
55.7,83.4666
55.8,84.8712
55.9,75.303
56,80.9804
56.1,69.7308
56.2,73.4151
56.3,75.3666
56.4,74.3172
56.5,75.9129
56.6,76.1054
56.7,84.0607
56.8,72.8276
56.9,72.866
57,81.3158
57.1,78.8331
57.2,72.1294
57.3,83.3633
57.4,79.8988
57.5,74.3083
57.6,76.3035
57.7,74.9087
57.8,78.7442
57.9,70.6088
58,72.9688
58.1,73.5739
58.2,83.2468
58.3,78.0101
58.4,77.0197
58.5,84.7487
58.6,82.0991
58.7,79.3204
58.8,82.0221
58.9,85.9572
59,76.3401
59.1,71.8501
59.2,70.7037
59.3,66.7478
59.4,63.1987
59.5,64.9734
59.6,77.6522
59.7,82.8112
59.8,73.454
59.9,69.223
60,61.0051
60.1,88.1941
60.2,75.6359
60.3,78.5779
60.4,76.8235
60.5,77.3562
60.6,82.8545
60.7,76.5879
60.8,79.6981
60.9,72.6701
61,74.7578
61.1,78.3204
61.2,74.9238
61.3,72.5774
61.4,71.2865
61.5,68.817
61.6,68.0029
61.7,62.9102
61.8,81.8495
61.9,89.0425
62,75.185
62.1,75.3794
62.2,80.2613
62.3,87.1276
62.4,76.9421
62.5,76.5082
62.6,78.8699
62.7,85.513
62.8,87.4425
62.9,80.5516
63,74.9414
63.1,77.8803
63.2,76.0565
63.3,78.6265
63.4,77.5347
63.5,68.4737
63.6,63.5866
63.7,75.3994
63.8,70.2504
63.9,61.8441
64,76.8289
64.1,67.4586
64.2,78.7027
64.3,75.3031
64.4,60.332
64.5,58.6436
64.6,67.7919
64.7,70.2572
64.8,75.7361
64.9,84.942
65,82.4379
65.1,75.7391
65.2,74.855
65.3,83.3369
65.4,88.5679
65.5,87.3998
65.6,87.6783
65.7,84.4668
65.8,83.4003
65.9,83.3532
66,83.0089
66.1,82.1277
66.2,75.7942
66.3,78.496
66.4,80.7879
66.5,74.6388
66.6,82.465
66.7,82.7278
66.8,92.6127
66.9,83.8545
67,78.979
67.1,80.3887
67.2,74.7448
67.3,82.6433
67.4,77.8401
67.5,76.9534
67.6,64.9332
67.7,74.0739
67.8,79.7313
67.9,82.0131
68,65.6483
68.1,75.2448
68.2,81.9942
68.3,80.8349
68.4,66.0108
68.5,67.4059
68.6,75.474
68.7,69.2079
68.8,72.181
68.9,71.5743
69,69.591
69.1,75.9881
69.2,80.4344
69.3,85.3216
69.4,60.0528
69.5,61.0228
69.6,62.6492
69.7,62.0494
69.8,58.355
69.9,53.1952
70,79.0791
70.1,61.8391
70.2,80.4898
70.3,79.4137
70.4,94.0396
70.5,89.562
70.6,82.4567
70.7,77.9123
70.8,71.0564
70.9,67.5504
71,69.8279
71.1,64.4279
71.2,68.237
71.3,69.9861
71.4,66.714
71.5,71.5236
