time (sec),level (dB(SPL))
43.6,73.7053
43.7,64.7598
43.8,69.0077
43.9,68.1267
44,66.2211
44.1,63.6824
44.2,53.7939
44.3,53.0562
44.4,51.2161
44.5,51.6773
44.6,51.4439
44.7,55.094
44.8,53.2508
44.9,50.3937
45,54.1211
45.1,65.9973
45.2,64.0284
45.3,60.6733
45.4,60.1211
45.5,60.2107
45.6,57.7807
45.7,54.7582
45.8,62.9884
45.9,68.9112
46,62.7852
46.1,70.786
46.2,70.8342
46.3,64.6666
46.4,54.9241
46.5,64.1266
46.6,59.1206
46.7,58.7438
46.8,52.6925
46.9,54.7728
47,54.315
47.1,54.8595
47.2,71.5331
47.3,74.5805
47.4,74.2254
47.5,70.4693
47.6,78.3766
47.7,72.9006
47.8,68.5962
47.9,74.6675
48,68.0061
48.1,65.6287
48.2,57.9064
48.3,54.6155
48.4,54.0202
48.5,56.0644
48.6,56.1775
48.7,53.3152
48.8,66.5932
48.9,66.5982
49,64.4913
49.1,70.6099
49.2,60.9433
49.3,65.8026
49.4,62.7262
49.5,71.0355
49.6,64.3954
49.7,64.7474
49.8,77.0744
49.9,62.7912
50,64.5006
50.1,74.8
50.2,68.919
50.3,63.1518
50.4,63.7891
50.5,71.2697
50.6,69.69
50.7,68.7298
50.8,65.2222
50.9,66.1136
51,65.3711
51.1,68.5923
51.2,64.195
51.3,59.8663
51.4,71.0751
51.5,76.707
51.6,61.8218
51.7,58.8664
51.8,58.9304
51.9,65.8183
52,64.8682
52.1,60.4942
52.2,65.3678
52.3,71.0474
52.4,63.9144
52.5,61.6793
52.6,63.2357
52.7,56.324
52.8,55.5384
52.9,54.9104
53,54.3428
53.1,53.706
53.2,53.652
53.3,53.6084
53.4,51.8573
53.5,52.1292
53.6,52.1129
53.7,66.3528
53.8,63.5664
53.9,53.1346
54,62.2019
54.1,60.4117
54.2,58.7027
54.3,58.206
54.4,56.1518
54.5,54.738
54.6,56.3971
54.7,56.2996
54.8,65.6333
54.9,76.4032
55,70.1999
55.1,74.3369
55.2,77.0517
55.3,74.3084
55.4,69.5101
55.5,65.6538
55.6,69.5079
55.7,65.1908
55.8,67.2899
55.9,60.5785
56,60.1683
56.1,61.6441
56.2,64.7909
56.3,64.0624
56.4,64.0786
56.5,60.8049
56.6,73.4222
56.7,70.6785
56.8,71.1806
56.9,61.4873
57,56.6716
57.1,58.6921
57.2,55.4882
57.3,65.2066
57.4,65.9424
57.5,75.8799
57.6,71.5072
57.7,75.3907
57.8,62.1089
57.9,62.5844
58,59.2243
58.1,60.093
58.2,60.308
58.3,59.4378
58.4,56.3185
58.5,55.6448
58.6,57.6251
58.7,59.2247
58.8,61.9403
58.9,72.5332
59,69.3893
59.1,67.8878
59.2,65.3649
59.3,66.1028
59.4,69.5067
59.5,70.2771
59.6,66.7189
59.7,67.4845
59.8,71.4932
59.9,72.6679
60,62.0447
60.1,72.2173
60.2,64.6638
60.3,68.4466
60.4,62.3789
60.5,65.8685
60.6,63.3515
60.7,62.4478
60.8,60.9051
60.9,58.6595
61,55.6324
61.1,56.5716
61.2,62.9388
61.3,68.2204
61.4,59.2256
61.5,58.7801
61.6,55.5731
61.7,63.4433
61.8,75.4128
61.9,64.8682
62,73.9892
62.1,62.4328
62.2,69.0283
62.3,62.6355
62.4,64.3335
62.5,62.1149
62.6,67.0239
62.7,65.4489
62.8,68.3645
62.9,71.2854
63,61.7258
63.1,59.6567
63.2,62.3964
63.3,62.0133
63.4,54.366
63.5,64.514
63.6,69.4682
63.7,66.9778
63.8,65.876
63.9,62.4074
64,62.4863
64.1,60.1782
64.2,57.0882
64.3,61.7225
64.4,60.4697
64.5,61.5925
64.6,62.577
64.7,60.5716
64.8,55.5564
64.9,53.7637
65,57.133
65.1,57.3608
65.2,53.9059
65.3,54.7601
65.4,51.4053
65.5,52.1958
65.6,52.2174
65.7,52.026
65.8,66.6657
65.9,70.8548
66,64.808
66.1,76.6781
66.2,68.856
66.3,76.4786
66.4,73.8122
66.5,69.0215
66.6,69.8635
66.7,71.2424
66.8,70.2582
66.9,73.2402
67,71.9622
67.1,80.4121
67.2,73.4385
67.3,68.1669
67.4,59.233
67.5,72.2934
67.6,80.9188
67.7,78.7217
67.8,65.2273
67.9,53.2896
68,53.065
68.1,52.8993
68.2,61.0129
68.3,67.7864
68.4,78.1317
68.5,67.5097
68.6,75.3449
68.7,76.942
68.8,74.8482
68.9,68.9183
69,68.1772
69.1,65.4407
69.2,60.461
69.3,68.3295
69.4,70.5309
69.5,66.3937
69.6,65.9306
69.7,62.9191
69.8,66.1084
69.9,71.4776
70,67.6132
70.1,62.7566
70.2,71.6971
70.3,73.5803
70.4,60.5639
70.5,57.8328
70.6,54.541
70.7,52.7258
70.8,51.9707
70.9,53.2687
71,52.6574
71.1,60.4069
71.2,70.3673
71.3,67.5285
