time (sec),level (dB(SPL))
39.4,66.4286
39.5,76.1561
39.6,72.1431
39.7,70.3918
39.8,72.4441
39.9,77.7783
40,79.7888
40.1,74.6958
40.2,70.4459
40.3,75.6297
40.4,73.6473
40.5,76.1611
40.6,74.8615
40.7,76.9497
40.8,71.872
40.9,69.236
41,65.1455
41.1,72.87
41.2,66.328
41.3,61.4901
41.4,60.7581
41.5,68.1052
41.6,88.997
41.7,83.2053
41.8,82.6353
41.9,63.3261
42,68.5018
42.1,75.1296
42.2,70.6813
42.3,83.1798
42.4,65.425
42.5,57.8629
42.6,65.2793
42.7,69.3537
42.8,75.4848
42.9,76.5854
43,67.5476
43.1,73.3625
43.2,80.6601
43.3,69.3728
43.4,72.6274
43.5,76.9692
43.6,80.6086
43.7,79.7501
43.8,71.9932
43.9,73.6861
44,65.4612
44.1,59.3951
44.2,69.6113
44.3,73.1474
44.4,77.2791
44.5,76.3834
44.6,75.6257
44.7,67.6271
44.8,81.9068
44.9,75.6141
45,61.6628
45.1,65.1599
45.2,70.6686
45.3,77.5539
45.4,73.0881
45.5,71.1504
45.6,68.0396
45.7,68.6434
45.8,70.5465
45.9,71.7041
46,82.8143
46.1,73.1734
46.2,73.7669
46.3,80.9458
46.4,66.9251
46.5,79.6644
46.6,61.0356
46.7,64.2947
46.8,68.8142
46.9,66.9289
47,69.848
47.1,78.6554
47.2,76.4489
47.3,76.8462
47.4,78.3473
47.5,75.4805
47.6,63.1578
47.7,59.939
47.8,71.5862
47.9,72.4405
48,79.1642
48.1,70.0703
48.2,75.2733
48.3,76.5119
48.4,71.324
48.5,73.5314
48.6,74.3607
48.7,74.959
48.8,73.2353
48.9,85.6015
49,84.524
49.1,80.6633
49.2,80.7922
49.3,81.082
49.4,84.274
49.5,84.6318
49.6,79.5292
49.7,68.3332
49.8,74.2472
49.9,78.9242
50,73.8041
50.1,69.4233
50.2,61.7275
50.3,69.8801
50.4,68.6883
50.5,76.9749
50.6,76.138
50.7,72.976
50.8,72.412
50.9,75.0418
51,64.6905
51.1,77.8148
51.2,78.602
51.3,70.2317
51.4,63.1254
51.5,65.7026
51.6,64.1511
51.7,68.7931
51.8,62.6999
51.9,63.3836
52,62.8968
52.1,75.6348
52.2,75.4817
52.3,77.5404
52.4,79.1906
52.5,74.7785
52.6,77.1193
52.7,75.6519
52.8,68.5879
52.9,72.7172
53,76.4052
53.1,76.3013
53.2,72.578
53.3,69.5484
53.4,86.4947
53.5,92.0494
53.6,74.9698
53.7,69.3715
53.8,65.8969
53.9,66.9337
54,66.1109
54.1,65.9302
54.2,66.469
54.3,65.7835
54.4,66.729
54.5,65.6713
54.6,65.8687
54.7,79.7183
54.8,79.5405
54.9,74.1142
55,74.8215
55.1,71.3154
55.2,89.3713
55.3,80.4053
55.4,74.1683
55.5,71.795
55.6,78.778
55.7,81.8581
55.8,74.8353
55.9,73.7857
56,69.7498
56.1,74.772
56.2,73.509
56.3,77.0922
56.4,68.5823
56.5,79.8033
56.6,73.784
56.7,75.3533
56.8,75.7551
56.9,66.6259
57,73.2058
57.1,74.5715
57.2,87.1593
57.3,82.9609
57.4,66.9427
57.5,65.447
57.6,65.8141
57.7,67.233
57.8,74.2407
57.9,74.366
58,67.9015
58.1,66.0359
58.2,65.4686
58.3,66.5584
58.4,66.2976
58.5,65.4415
58.6,67.8773
58.7,79.1596
58.8,78.5402
58.9,77.9343
59,76.1829
59.1,78.1695
59.2,80.6068
59.3,92.091
59.4,65.865
59.5,63.7298
59.6,64.9661
59.7,73.8297
59.8,71.2222
59.9,77.5676
60,78.641
60.1,74.5785
60.2,59.0818
60.3,74.483
60.4,76.7668
60.5,76.8517
60.6,65.5875
60.7,56.9874
60.8,56.4309
60.9,59.9259
61,62.8129
61.1,61.1312
61.2,73.8977
61.3,74.6358
61.4,79.4073
61.5,72.5841
61.6,81.3553
61.7,76.6048
61.8,75.7656
61.9,75.5503
62,70.6304
62.1,62.9313
62.2,74.7211
62.3,83.7185
62.4,83.5747
62.5,81.4156
62.6,74.8076
62.7,69.852
62.8,80.2208
62.9,78.8492
63,81.4524
63.1,81.1272
63.2,78.0951
63.3,77.0288
63.4,69.6841
63.5,81.6626
63.6,79.6564
63.7,76.6065
63.8,75.066
63.9,71.6564
64,75.3393
64.1,82.8903
64.2,89.765
64.3,62.9582
64.4,63.6959
64.5,66.1727
64.6,85.6335
64.7,84.6943
64.8,77.0059
64.9,67.158
65,62.9798
65.1,74.9358
65.2,73.247
65.3,71.8022
65.4,70.1881
65.5,76.0293
65.6,80.3666
65.7,79.5555
65.8,76.6794
65.9,80.6583
66,71.8271
66.1,75.3123
66.2,63.115
66.3,78.2775
66.4,69.8337
66.5,57.3253
66.6,61.3927
66.7,53.8971
66.8,54.8737
66.9,65.3937
67,85.5129
67.1,85.7819
67.2,72.157
67.3,72.9283
67.4,62.0161
67.5,53.9761
67.6,52.0524
67.7,53.4464
67.8,52.2472
67.9,66.1885
68,76.2826
68.1,70.9068
68.2,62.3794
68.3,87.7307
68.4,80.9125
68.5,82.5054
68.6,81.7157
68.7,81.0819
68.8,54.2387
68.9,65.2803
69,56.1055
69.1,56.2326
69.2,52.2829
69.3,53.9285
69.4,58.1518
69.5,56.4185
69.6,58.499
69.7,80.2075
69.8,59.0252
69.9,60.9067
70,65.3441
70.1,76.2615
70.2,70.4419
70.3,79.0284
70.4,79.6048
70.5,75.1408
70.6,59.7131
70.7,53.5838
70.8,52.4988
70.9,52.3244
71,54.3267
71.1,72.6575
71.2,86.4953
71.3,85.301
71.4,75.1108
71.5,81.4807
