time (sec),level (dB(SPL))
12.2,76.4325
12.3,76.7604
12.4,78.164
12.5,76.6327
12.6,75.4641
12.7,75.3858
12.8,75.4088
12.9,75.3664
13,75.4233
13.1,75.4666
13.2,76.0744
13.3,79.3237
13.4,76.5042
13.5,83.1035
13.6,79.6722
13.7,75.5283
13.8,78.0517
13.9,78.629
14,76.3082
14.1,76.194
14.2,77.4267
14.3,78.1789
14.4,75.4479
14.5,75.4783
14.6,76.0214
14.7,77.5653
14.8,78.7016
14.9,76.0299
15,77.3886
15.1,80.309
15.2,80.4559
15.3,82.0656
15.4,79.7003
15.5,78.951
15.6,77.2677
15.7,76.5221
15.8,77.3179
15.9,76.0697
16,75.4855
16.1,76.5686
16.2,84.4682
16.3,80.1565
16.4,76.6451
16.5,77.0536
16.6,81.4993
16.7,77.9408
16.8,76.0015
16.9,75.7874
17,75.3985
17.1,75.5059
17.2,75.5176
17.3,75.653
17.4,75.5695
17.5,75.5443
17.6,78.9125
17.7,76.1276
17.8,75.5808
17.9,75.5425
18,75.5601
18.1,75.5219
18.2,75.5157
18.3,77.0417
18.4,76.5579
18.5,76.9315
18.6,80.8604
18.7,79.4413
18.8,78.3866
18.9,76.6711
19,76.7531
19.1,76.3719
19.2,75.7699
19.3,75.6423
19.4,75.5485
19.5,75.5367
19.6,75.651
19.7,76.0493
19.8,76.1231
19.9,76.0851
20,74.9708
20.1,75.6034
20.2,75.9427
20.3,77.7694
20.4,76.2569
20.5,76.2444
20.6,76.1822
20.7,75.9128
20.8,75.6667
20.9,77.6076
21,79.0857
21.1,75.6796
21.2,75.967
21.3,75.6021
21.4,75.7676
21.5,75.5074
21.6,75.5357
21.7,75.8074
21.8,77.6917
21.9,75.8681
22,78.4466
22.1,76.4416
22.2,75.7732
22.3,83.9642
22.4,77.6266
22.5,78.4592
22.6,80.1428
22.7,80.7904
22.8,76.9628
22.9,76.8597
23,75.5053
23.1,77.2835
23.2,75.9925
23.3,75.3672
23.4,77.0058
23.5,75.4294
23.6,75.3723
23.7,75.4419
23.8,75.3134
23.9,74.9471
24,74.9637
24.1,74.858
24.2,76.9827
24.3,77.4767
24.4,76.9538
24.5,77.2931
24.6,76.7445
24.7,77.2169
24.8,78.6283
24.9,79.1134
25,75.6036
25.1,75.5733
25.2,74.9721
25.3,74.5655
25.4,74.6881
25.5,75.1332
25.6,75.6187
25.7,77.1272
25.8,76.4502
25.9,88.1362
26,82.2414
26.1,76.177
26.2,75.5144
26.3,75.1303
26.4,75.2007
26.5,75.4804
26.6,77.7343
26.7,78.1086
26.8,76.6959
26.9,78.0499
27,76.8751
27.1,76.2123
27.2,76.0784
27.3,75.5667
27.4,75.5477
27.5,75.9462
27.6,76.2252
27.7,76.2486
27.8,75.7928
27.9,75.7148
28,77.5203
28.1,79.0539
28.2,81.3218
28.3,80.1069
28.4,76.8127
28.5,78.3595
28.6,77.3764
28.7,78.8613
28.8,77.8749
28.9,79.1849
29,76.8942
29.1,77.4645
29.2,76.771
29.3,79.7298
29.4,77.9613
29.5,78.4384
29.6,80.8202
29.7,79.7196
29.8,78.3636
29.9,77.1323
30,77.2681
30.1,78.0126
30.2,77.6399
30.3,77.7891
30.4,80.8257
30.5,85.0739
30.6,77.8724
30.7,77.1993
30.8,77.3796
30.9,77.0312
31,77.3048
31.1,76.9903
31.2,76.7821
31.3,76.6898
31.4,77.0397
31.5,77.291
31.6,76.8957
31.7,76.7417
31.8,76.7802
31.9,81.8258
32,76.8314
32.1,76.5225
32.2,76.8005
32.3,76.7847
32.4,76.8652
32.5,76.7883
32.6,76.8753
32.7,76.6023
32.8,76.9124
32.9,76.973
33,76.8886
33.1,76.6619
33.2,76.6076
33.3,76.6832
33.4,76.7282
33.5,76.8117
33.6,77.6806
33.7,79.2142
33.8,81.2668
33.9,77.635
34,77.4553
34.1,76.682
34.2,77.0224
34.3,78.4773
34.4,78.0901
34.5,76.9146
34.6,77.8771
34.7,77.1298
34.8,76.1818
34.9,77.3377
35,77.0307
35.1,76.8231
35.2,78.6698
35.3,75.7995
35.4,74.1068
35.5,72.8551
35.6,74.8309
35.7,76.6418
35.8,76.9915
35.9,76.8758
36,76.6563
36.1,76.4307
36.2,76.7643
36.3,77.8949
36.4,77.6867
36.5,79.2663
36.6,78.7435
36.7,77.5565
36.8,77.6007
36.9,78.1002
37,76.6202
37.1,82.6908
37.2,76.9644
37.3,77.3223
37.4,76.3201
37.5,76.0072
37.6,76.2636
37.7,76.0836
37.8,76.959
37.9,76.1175
38,76.8754
38.1,76.7436
38.2,77.691
38.3,77.2723
38.4,76.1997
38.5,76.0327
38.6,76.2
38.7,76.163
38.8,76.1228
38.9,77.0375
39,83.9249
39.1,81.6018
39.2,76.2666
39.3,78.7087
39.4,77.9249
39.5,77.5984
39.6,76.7981
39.7,76.1822
39.8,77.0991
39.9,77.1137
40,79.2717
40.1,77.2979
40.2,77.7095
40.3,76.7036
40.4,76.4301
40.5,77.4451
40.6,76.0793
40.7,76.1258
40.8,76.6462
40.9,76.7562
41,77.2724
41.1,77.8848
41.2,77.4704
41.3,76.6533
41.4,78.3771
41.5,77.7953
41.6,77.9511
41.7,77.0786
41.8,76.3961
41.9,76.3157
42,78.198
42.1,81.7295
42.2,77.7868
42.3,76.6283
42.4,79.3309
42.5,76.4554
42.6,78.6236
42.7,76.5271
42.8,75.9069
42.9,75.9975
43,76.2413
43.1,76.3924
43.2,76.5255
43.3,76.4193
43.4,76.2931
43.5,76.5087
43.6,76.4229
43.7,77.9419
43.8,77.2212
43.9,77.2626
44,76.933
44.1,76.7077
44.2,79.6652
44.3,76.2168
44.4,77.0806
44.5,78.6884
44.6,77.1487
44.7,78.5628
44.8,77.3769
44.9,77.7969
45,75.8809
45.1,75.8391
45.2,75.8721
45.3,75.7307
45.4,75.7853
45.5,77.5084
45.6,79.1614
45.7,77.1504
45.8,77.6765
45.9,78.319
46,75.5683
46.1,76.0801
46.2,76.6004
46.3,75.834
46.4,76.0802
46.5,76.1042
46.6,78.8072
46.7,82.3917
46.8,76.709
46.9,77.517
47,78.5618
47.1,79.342
47.2,76.4902
47.3,76.7846
47.4,79.3337
47.5,79.0854
47.6,75.8137
47.7,79.3856
47.8,78.1669
47.9,81.3261
48,79.2069
48.1,79.726
48.2,76.9207
48.3,76.9562
48.4,80.5057
48.5,79.7423
48.6,75.7885
48.7,76.4866
48.8,76.5002
48.9,81.9916
49,76.0849
49.1,77.428
49.2,80.2723
49.3,76.2039
49.4,76.0397
49.5,76.2085
49.6,76.3078
49.7,76.2989
49.8,76.2314
49.9,76.3099
50,76.3901
50.1,76.3661
50.2,77.1899
50.3,79.6449
50.4,77.1577
50.5,78.0401
50.6,79.2397
50.7,77.1517
50.8,78.891
50.9,76.0493
51,75.9541
51.1,77.3332
51.2,78.0797
51.3,79.5196
51.4,80.0423
51.5,78.1642
51.6,77.1033
51.7,78.4989
51.8,80.5316
51.9,77.3266
52,77.6299
52.1,78.9254
52.2,78.1577
52.3,77.8321
52.4,78.1658
52.5,77.5082
52.6,78.1656
52.7,76.8925
52.8,76.4688
52.9,78.0244
53,77.5546
53.1,76.9798
53.2,76.4006
53.3,76.8897
53.4,78.0673
53.5,76.7536
53.6,77.8409
53.7,77.8655
53.8,77.5842
53.9,77.3748
54,77.1278
54.1,77.1076
54.2,77.5904
54.3,77.7223
54.4,77.0421
54.5,77.0732
54.6,76.7006
54.7,76.716
54.8,76.5341
54.9,76.5991
55,76.3644
55.1,76.2444
55.2,76.4997
55.3,76.2639
55.4,78.0023
55.5,79.6244
55.6,87.7794
55.7,83.4713
55.8,81.0498
55.9,76.3225
56,76.3675
56.1,79.9408
56.2,79.3621
56.3,78.3345
56.4,80.251
56.5,78.9701
56.6,78.1064
56.7,78.1834
56.8,82.8013
56.9,77.192
57,77.5474
57.1,77.5798
57.2,77.3346
57.3,76.3727
57.4,77.3283
57.5,79.3597
57.6,80.9528
57.7,78.1723
57.8,76.9158
57.9,83.0881
58,79.0175
58.1,81.4849
58.2,78.232
58.3,77.6528
58.4,83.4644
58.5,81.1246
58.6,79.7583
58.7,77.9406
58.8,81.028
58.9,80.0388
59,79.398
59.1,78.1144
59.2,79.3835
59.3,79.0306
59.4,79.3906
59.5,77.7094
59.6,78.911
59.7,77.6676
59.8,79.2131
59.9,78.9309
60,79.6256
60.1,80.7973
60.2,80.6122
60.3,82.3561
60.4,81.5357
60.5,78.9548
60.6,81.7579
60.7,82.8901
60.8,80.9119
60.9,80.5764
61,80.2213
61.1,78.3662
61.2,78.7848
61.3,78.8544
61.4,81.9008
61.5,81.6818
61.6,81.1971
61.7,84.5826
61.8,86.6178
61.9,87.2311
62,87.4139
62.1,86.6182
62.2,86.7606
62.3,82.9124
62.4,80.2473
62.5,86.3048
62.6,85.3668
62.7,79.9214
62.8,80.4704
62.9,80.9524
63,81.237
63.1,80.7878
63.2,83.6319
63.3,81.1545
63.4,85.5103
63.5,81.189
63.6,79.9727
63.7,79.122
63.8,77.9458
63.9,78.6542
64,78.2719
64.1,78.9581
64.2,78.3561
64.3,79.1019
64.4,81.0732
64.5,81.9359
64.6,77.9891
64.7,79.1483
64.8,78.827
64.9,77.554
65,79.5906
65.1,78.8086
65.2,85.2404
65.3,76.2332
65.4,78.8979
65.5,76.5253
65.6,76.6937
65.7,77.2359
65.8,76.5705
65.9,77.6208
66,76.5573
66.1,78.0052
66.2,78.5516
66.3,76.4613
66.4,76.8137
66.5,76.8017
66.6,76.2598
66.7,79.0218
66.8,78.425
66.9,80.8035
67,76.5278
67.1,82.8624
67.2,79.1798
67.3,82.5224
67.4,79.8303
67.5,77.4074
67.6,76.6099
67.7,76.0746
67.8,76.3105
67.9,76.9764
68,76.7808
68.1,77.4496
68.2,77.8478
68.3,83.4882
68.4,84.2534
68.5,80.6373
68.6,77.6173
68.7,80.8377
68.8,81.8534
68.9,76.2609
69,76.6699
69.1,77.7933
69.2,77.7024
69.3,83.7938
69.4,82.1012
69.5,76.2065
69.6,76.3975
69.7,78.9064
69.8,76.9463
69.9,76.6502
70,75.6661
70.1,75.9082
70.2,76.2301
70.3,75.6998
70.4,76.7483
70.5,76.32
70.6,78.0866
70.7,77.922
70.8,75.7914
70.9,76.6503
71,79.0395
71.1,79.2414
