time (sec),level (dB(SPL))
11.4,75.7292
11.5,71.3216
11.6,75.2567
11.7,65.3554
11.8,61.1544
11.9,70.9228
12,77.3197
12.1,76.2152
12.2,72.5725
12.3,75.2584
12.4,78.2546
12.5,73.5062
12.6,68.7334
12.7,69.648
12.8,73.2334
12.9,78.8608
13,65.7565
13.1,71.8699
13.2,75.7998
13.3,77.9687
13.4,82.082
13.5,62.6452
13.6,68.2003
13.7,61.9334
13.8,59.4253
13.9,82.6554
14,75.5688
14.1,73.4642
14.2,65.3373
14.3,66.8641
14.4,74.5166
14.5,73.3449
14.6,73.6872
14.7,78.2133
14.8,77.5385
14.9,78.6021
15,83.2764
15.1,79.5585
15.2,77.3344
15.3,73.7983
15.4,72.4821
15.5,74.7189
15.6,79.5912
15.7,70.5987
15.8,69.0535
15.9,74.4422
16,70.5805
16.1,67.2784
16.2,69.0286
16.3,66.0192
16.4,85.8183
16.5,80.4263
16.6,58.9178
16.7,60.5214
16.8,55.6292
16.9,65.9709
17,72.8005
17.1,76.7076
17.2,82.3802
17.3,65.5807
17.4,56.4866
17.5,69.4956
17.6,79.8442
17.7,70.1688
17.8,53.7599
17.9,57.3723
18,58.6478
18.1,53.996
18.2,63.9551
18.3,63.8883
18.4,69.9823
18.5,66.9906
18.6,70.0404
18.7,76.2714
18.8,87.1366
18.9,75.0278
19,65.6796
19.1,61.0345
19.2,65.1185
19.3,72.2628
19.4,68.6754
19.5,62.8894
19.6,63.9329
19.7,68.67
19.8,65.8563
19.9,61.2606
20,56.4282
20.1,59.8775
20.2,63.0604
20.3,69.0924
20.4,66.9212
20.5,71.3334
20.6,67.9528
20.7,89.4546
20.8,86.3848
20.9,75.8774
21,67.7937
21.1,60.2297
21.2,54.1021
21.3,52.6663
21.4,60.6775
21.5,65.4885
21.6,80.1968
21.7,88.761
21.8,72.4986
21.9,68.9218
22,64.9957
22.1,67.7188
22.2,67.5632
22.3,58.8108
22.4,53.8424
22.5,54.4838
22.6,53.7402
22.7,51.5248
22.8,57.6035
22.9,62.7025
23,62.7877
23.1,72.8202
23.2,69.1416
23.3,69.4013
23.4,80.4257
23.5,67.0771
23.6,69.6518
23.7,74.7547
23.8,73.3845
23.9,60.1898
24,62.9356
24.1,66.6865
24.2,67.9035
24.3,66.8214
24.4,63.039
24.5,75.0623
24.6,62.805
24.7,69.9351
24.8,66.7678
24.9,69.5479
25,67.1185
25.1,68.1984
25.2,69.3163
25.3,72.5878
25.4,71.8259
25.5,69.0858
25.6,70.0241
25.7,69.7453
25.8,69.9442
25.9,68.9339
26,66.8907
26.1,62.0729
26.2,74.3815
26.3,73.7597
26.4,66.3925
26.5,81.2556
26.6,64.832
26.7,70.0062
26.8,73.3777
26.9,72.2315
27,74.9401
27.1,69.4863
27.2,80.6626
27.3,70.3094
27.4,70.2024
27.5,58.1838
27.6,72.0551
27.7,71.6953
27.8,62.13
27.9,64.3452
28,68.4571
28.1,71.2991
28.2,73.6155
28.3,67.5178
28.4,67.637
28.5,70.2891
28.6,67.6186
28.7,67.0766
28.8,79.4927
28.9,68.6907
29,71.4042
29.1,77.0151
29.2,64.9822
29.3,70.8591
29.4,78.122
29.5,74.4072
29.6,76.2783
29.7,74.8852
29.8,63.7615
29.9,52.895
30,55.5897
30.1,59.1007
30.2,63.7133
30.3,58.6232
30.4,72.7463
30.5,80.2499
30.6,76.0731
30.7,73.5955
30.8,70.3209
30.9,81.0614
31,88.339
31.1,79.1879
31.2,62.8451
31.3,79.368
31.4,73.2239
31.5,57.7695
31.6,65.8175
31.7,67.1392
31.8,65.2933
31.9,63.2982
32,70.8975
32.1,72.2731
32.2,73.7295
32.3,70.9351
32.4,69.5752
32.5,66.4422
32.6,73.4701
32.7,80.4808
32.8,78.1184
32.9,73.7954
33,69.5825
33.1,73.8641
33.2,74.6867
33.3,72.0376
33.4,75.241
33.5,67.2087
33.6,67.5788
33.7,81.8504
33.8,88.5704
33.9,79.2411
34,77.5393
34.1,69.9517
34.2,65.9237
34.3,64.7891
34.4,80.8978
34.5,71.0917
34.6,65.3102
34.7,73.0358
34.8,67.459
34.9,75.9171
35,71.5697
35.1,75.7174
35.2,70.7267
35.3,68.0247
35.4,73.4156
35.5,64.3033
35.6,58.9495
35.7,64.8132
35.8,62.5974
35.9,62.6035
36,72.4516
36.1,66.8184
36.2,80.2399
36.3,82.1625
36.4,75.8295
36.5,64.9661
36.6,56.8037
36.7,59.026
36.8,66.9471
36.9,66.8953
37,68.9432
37.1,78.6524
37.2,84.5351
37.3,65.3331
37.4,77.4898
37.5,74.9296
37.6,72.5536
37.7,83.7374
37.8,73.7029
37.9,72.0462
38,87.8865
38.1,76.1579
38.2,75.9086
38.3,71.736
38.4,86.6111
38.5,69.1468
38.6,73.38
38.7,74.3871
38.8,66.6029
38.9,70.1245
39,69.5958
39.1,66.7835
39.2,66.061
39.3,67.3191
39.4,66.0683
39.5,60.6645
39.6,71.4129
39.7,69.0859
39.8,70.451
39.9,78.5017
40,71.7325
40.1,68.3266
40.2,73.1213
40.3,73.9389
40.4,74.0282
40.5,81.8519
40.6,75.2916
40.7,71.8818
40.8,71.1849
40.9,69.2005
41,77.5589
41.1,66.8739
41.2,67.0411
41.3,62.1113
41.4,59.7949
41.5,71.1772
41.6,72.7706
41.7,72.6485
41.8,75.0228
41.9,84.3826
42,72.7745
42.1,76.7133
42.2,79.7956
42.3,80.0612
42.4,77.9701
42.5,63.1214
42.6,70.9077
42.7,62.3097
42.8,67.0434
42.9,70.8916
43,63.9946
43.1,57.6984
43.2,60.3155
43.3,57.9718
43.4,59.2084
43.5,85.1859
43.6,86.2245
43.7,77.0444
43.8,79.7317
43.9,69.5843
44,76.199
44.1,69.0111
44.2,66.7648
44.3,67.8112
44.4,68.842
44.5,71.9891
44.6,69.9087
44.7,68.3451
44.8,67.4684
44.9,68.4509
45,67.5266
45.1,73.8914
45.2,83.001
45.3,77.1134
45.4,74.7625
45.5,74.3839
45.6,75.8516
45.7,75.127
45.8,62.0729
45.9,59.7595
46,71.9908
46.1,59.1267
46.2,75.2263
46.3,75.3775
46.4,85.3679
46.5,77.0606
46.6,73.0914
46.7,87.2819
46.8,70.5137
46.9,63.1476
47,72.0703
47.1,68.3535
47.2,75.7225
47.3,74.5194
47.4,76.4971
47.5,67.6519
47.6,73.2822
47.7,74.4888
47.8,73.7316
47.9,90.8487
48,91.6681
48.1,91.8256
48.2,87.7821
48.3,76.2748
48.4,73.3456
48.5,75.7861
48.6,71.3842
48.7,70.824
48.8,68.1625
48.9,75.1077
49,76.3747
49.1,74.5372
49.2,80.7625
49.3,89.7862
49.4,81.3017
49.5,66.1359
49.6,81.0154
49.7,75.7522
49.8,72.9325
49.9,71.573
50,76.9169
50.1,70.8913
50.2,83.0906
50.3,72.9704
50.4,88.6858
50.5,83.9846
50.6,67.355
50.7,75.7819
50.8,71.2802
50.9,71.6902
51,72.4804
51.1,74.658
51.2,71.0833
51.3,82.1891
51.4,88.0382
51.5,78.016
51.6,69.1683
51.7,71.3756
51.8,73.2948
51.9,74.7368
52,61.2461
52.1,73.6033
52.2,76.376
52.3,70.6006
52.4,60.037
52.5,70.5187
52.6,70.7704
52.7,71.883
52.8,80.0569
52.9,68.5398
53,67.7078
53.1,81.0282
53.2,73.5589
53.3,66.3345
53.4,70.5758
53.5,69.7723
53.6,67.3905
53.7,65.5034
53.8,77.2611
53.9,77.1075
54,69.7517
54.1,65.1787
54.2,56.3291
54.3,59.4417
54.4,61.2682
54.5,63.7116
54.6,55.6584
54.7,55.1099
54.8,52.608
54.9,54.7567
55,72.2014
55.1,77.2474
55.2,72.6085
55.3,70.1414
55.4,74.2307
55.5,73.5891
55.6,88.7654
55.7,84.778
55.8,78.3499
55.9,76.5753
56,82.4654
56.1,83.97
56.2,73.7728
56.3,72.9412
56.4,75.9817
56.5,91.0021
56.6,78.2252
56.7,82.8198
56.8,69.1752
56.9,69.4308
57,72.6682
57.1,73.4633
57.2,67.5464
57.3,67.2105
57.4,74.2699
57.5,78.5328
57.6,83.7678
57.7,81.7312
57.8,79.9427
57.9,78.6615
58,70.8763
58.1,73.6956
58.2,67.1795
58.3,70.9411
58.4,66.9679
58.5,66.8554
58.6,69.3841
58.7,66.4397
58.8,71.0634
58.9,82.7742
59,92.3559
59.1,75.922
59.2,75.8512
59.3,72.0404
59.4,70.9222
59.5,71.0978
59.6,63.1781
59.7,60.1806
59.8,60.2248
59.9,61.487
60,78.0853
60.1,72.5286
60.2,77.1843
60.3,85.4121
60.4,80.0097
60.5,82.9803
60.6,69.763
60.7,72.7741
60.8,65.1731
60.9,73.1693
61,70.4091
61.1,74.1622
61.2,85.9928
61.3,79.2816
61.4,85.4462
61.5,70.4524
61.6,70.9086
61.7,78.3587
61.8,77.8885
61.9,76.5576
62,72.9476
62.1,72.2339
62.2,73.6541
62.3,84.0787
62.4,86.3074
62.5,75.2568
62.6,67.0883
62.7,77.5995
62.8,77.9701
62.9,78.4986
63,77.9573
63.1,88.5797
63.2,80.1961
63.3,81.0899
63.4,68.5239
63.5,80.357
63.6,79.4133
63.7,71.7532
63.8,76.5069
63.9,77.0892
64,59.7965
64.1,66.4116
64.2,68.9502
64.3,76.0272
64.4,62.9215
64.5,76.1927
64.6,67.302
64.7,61.8475
64.8,82.0907
64.9,61.5061
65,60.2424
65.1,68.1488
65.2,68.2782
65.3,63.9042
65.4,59.4167
65.5,53.6704
65.6,79.271
65.7,78.8499
65.8,71.9083
65.9,76.9633
66,72.648
66.1,72.6208
66.2,74.485
66.3,76.4958
66.4,74.2471
66.5,59.5718
66.6,61.8892
66.7,71.1273
66.8,58.7739
66.9,68.6487
67,70.5291
67.1,72.8644
67.2,69.9437
67.3,71.6213
67.4,83.7854
67.5,68.8449
67.6,76.5162
67.7,73.6172
67.8,73.5492
67.9,70.6625
68,71.3749
68.1,71.6228
68.2,66.8164
68.3,59.2804
68.4,53.8807
68.5,55.4086
68.6,62.6766
68.7,74.7314
68.8,69.7355
68.9,82.6643
69,77.4056
69.1,77.1989
69.2,76.5784
69.3,72.8572
69.4,73.9173
69.5,75.5272
69.6,78.1384
69.7,89.1056
69.8,71.2169
69.9,70.9001
70,64.3184
70.1,62.5592
70.2,63.1746
70.3,56.5671
70.4,64.3015
70.5,56.5242
70.6,55.1719
70.7,54.2994
70.8,58.0251
70.9,77.6195
71,71.6783
71.1,61.2501
71.2,76.6622
71.3,74.9087
