time (sec),level (dB(SPL))
13,65.6411
13.1,64.102
13.2,54.6685
13.3,54.5236
13.4,71.3189
13.5,66.8484
13.6,59.5183
13.7,66.7854
13.8,71.7082
13.9,63.8217
14,68.7475
14.1,61.9068
14.2,59.7436
14.3,78.9359
14.4,88.9504
14.5,73.4695
14.6,70.2314
14.7,60.4539
14.8,67.7157
14.9,75.9973
15,68.5573
15.1,69.6658
15.2,72.7862
15.3,72.9561
15.4,81.3791
15.5,75.8493
15.6,76.9826
15.7,76.6997
15.8,78.6229
15.9,72.9529
16,63.4768
16.1,79.9955
16.2,80.4064
16.3,74.589
16.4,68.2366
16.5,62.7062
16.6,71.6819
16.7,84.0584
16.8,79.2864
16.9,73.8044
17,77.1915
17.1,80.7463
17.2,80.9508
17.3,81.5078
17.4,78.4122
17.5,74.8514
17.6,70.9586
17.7,67.4481
17.8,80.7649
17.9,83.8791
18,86.8413
18.1,84.3034
18.2,77.2806
18.3,77.5439
18.4,83.4616
18.5,80.2869
18.6,74.9261
18.7,68.5571
18.8,76.9671
18.9,76.5756
19,71.2584
19.1,69.5691
19.2,69.8837
19.3,63.1614
19.4,70.5418
19.5,67.3913
19.6,76.3419
19.7,77.9213
19.8,71.2974
19.9,65.469
20,69.0498
20.1,69.4965
20.2,65.0996
20.3,64.638
20.4,71.6457
20.5,79.8268
20.6,73.9642
20.7,75.5282
20.8,72.8042
20.9,58.0146
21,73.8201
21.1,87.8458
21.2,73.45
21.3,77.0468
21.4,74.351
21.5,70.5138
21.6,69.0544
21.7,54.7651
21.8,56.0054
21.9,63.3173
22,55.1115
22.1,75.0806
22.2,73.4292
22.3,69.0213
22.4,68.6986
22.5,70.8662
22.6,69.2669
22.7,68.416
22.8,62.7112
22.9,62.6209
23,70.1179
23.1,65.7721
23.2,65.7679
23.3,67.285
23.4,64.9897
23.5,62.4774
23.6,81.9398
23.7,74.5644
23.8,81.2677
23.9,76.1336
24,72.9497
24.1,76.6633
24.2,80.3306
24.3,87.9299
24.4,79.2599
24.5,80.6081
24.6,85.8439
24.7,81.671
24.8,74.9349
24.9,68.7334
25,74.7108
25.1,70.3892
25.2,62.9903
25.3,60.6289
25.4,71.0181
25.5,77.0532
25.6,76.4192
25.7,81.5136
25.8,81.0672
25.9,79.2808
26,74.1675
26.1,77.9057
26.2,74.9334
26.3,77.9293
26.4,71.2117
26.5,83.3285
26.6,79.3228
26.7,66.1737
26.8,61.9452
26.9,69.4352
27,80.4569
27.1,85.3483
27.2,69.6774
27.3,69.8096
27.4,74.5737
27.5,74.7624
27.6,73.2319
27.7,76.2806
27.8,73.8957
27.9,66.6578
28,63.0317
28.1,61.0707
28.2,59.4344
28.3,55.3716
28.4,65.4252
28.5,78.6749
28.6,74.4742
28.7,66.8456
28.8,77.0751
28.9,72.8559
29,71.3877
29.1,77.5416
29.2,76.0909
29.3,74.9681
29.4,70.0584
29.5,59.3411
29.6,71.9678
29.7,81.0728
29.8,87.512
29.9,75.8254
30,69.0742
30.1,69.7782
30.2,72.4383
30.3,63.8164
30.4,59.8652
30.5,57.8541
30.6,62.1074
30.7,61.2818
30.8,56.4962
30.9,73.7325
31,72.1086
31.1,62.533
31.2,75.1577
31.3,79.0005
31.4,81.9337
31.5,77.0206
31.6,75.3485
31.7,87.1276
31.8,87.7527
31.9,79.8254
32,78.0169
32.1,79.9875
32.2,76.0769
32.3,73.6706
32.4,82.0779
32.5,82.82
32.6,80.2578
32.7,64.4683
32.8,58.5826
32.9,58.7733
33,60.7559
33.1,55.7296
33.2,53.5004
33.3,62.0153
33.4,74.9435
33.5,82.6704
33.6,72.553
33.7,73.3676
33.8,81.1897
33.9,79.975
34,78.5195
34.1,78.8523
34.2,79.035
34.3,76.4679
34.4,77.5889
34.5,78.4802
34.6,72.2123
34.7,81.9422
34.8,82.4805
34.9,74.2696
35,71.8098
35.1,75.0093
35.2,66.6316
35.3,74.389
35.4,73.1986
35.5,70.7605
35.6,72.141
35.7,72.2033
35.8,71.3391
35.9,77.4345
36,79.5931
36.1,72.7817
36.2,61.3974
36.3,69.5663
36.4,74.0255
36.5,75.5631
36.6,81.9174
36.7,65.6806
36.8,65.4422
36.9,57.4794
37,72.4377
37.1,67.6922
37.2,58.1912
37.3,58.2333
37.4,56.7035
37.5,54.328
37.6,52.5581
37.7,75.1316
37.8,72.5379
37.9,72.6979
38,77.8987
38.1,77.6553
38.2,91.9132
38.3,83.9514
38.4,76.0644
38.5,70.0101
38.6,73.3121
38.7,72.2365
38.8,76.7412
38.9,75.3099
39,77.078
39.1,79.2654
39.2,72.4345
39.3,73.7982
39.4,75.5316
39.5,73.3456
39.6,80.1
39.7,90.3058
39.8,94.4659
39.9,82.1209
40,84.6902
40.1,82.6976
40.2,78.8404
40.3,73.077
40.4,73.6049
40.5,72.8686
40.6,68.7549
40.7,80.5951
40.8,87.2022
40.9,75.7167
41,76.2731
41.1,84.7794
41.2,85.8988
41.3,80.1575
41.4,75.2456
41.5,73.85
41.6,71.0142
41.7,73.6045
41.8,73.5622
41.9,74.1635
42,74.7594
42.1,75.2884
42.2,81.5273
42.3,72.9058
42.4,80.4063
42.5,79.2578
42.6,67.1634
42.7,73.2982
42.8,67.7975
42.9,68.7969
43,70.244
43.1,76.0061
43.2,71.5481
43.3,72.9966
43.4,75.7721
43.5,73.6349
43.6,89.1596
43.7,81.0295
43.8,72.8732
43.9,73.9399
44,64.6722
44.1,66.9494
44.2,65.1655
44.3,64.4615
44.4,82.6468
44.5,76.2203
44.6,83.4976
44.7,73.0665
44.8,77.4044
44.9,79.2801
45,85.4974
45.1,72.7592
45.2,77.9113
45.3,78.26
45.4,80.4132
45.5,79.2343
45.6,79.1117
45.7,54.8683
45.8,80.1552
45.9,90.067
46,86.7424
46.1,71.3186
46.2,80.0942
46.3,85.2888
46.4,85.9541
46.5,68.1028
46.6,83.1652
46.7,82.9281
46.8,74.0551
46.9,88.5626
47,85.5513
47.1,75.1351
47.2,73.1905
47.3,73.2531
47.4,67.2946
47.5,70.2406
47.6,82.2773
47.7,77.2553
47.8,73.5159
47.9,67.8262
48,80.6418
48.1,85.1599
48.2,72.1296
48.3,57.9444
48.4,56.5821
48.5,68.2501
48.6,74.4215
48.7,79.177
48.8,80.8449
48.9,76.5932
49,73.6856
49.1,75.9407
49.2,80.956
49.3,69.4926
49.4,69.0035
49.5,77.6217
49.6,67.2428
49.7,74.382
49.8,76.6151
49.9,69.5713
50,75.6956
50.1,62.4438
50.2,75.7285
50.3,70.3967
50.4,67.7773
50.5,67.7463
50.6,56.8077
50.7,53.3425
50.8,53.2701
50.9,73.8835
51,76.5784
51.1,75.9156
51.2,79.1539
51.3,65.1484
51.4,74.2321
51.5,83.2584
51.6,70.0272
51.7,83.0588
51.8,73.7847
51.9,65.2324
52,59.5225
52.1,65.1507
52.2,79.783
52.3,62.1317
52.4,61.2946
52.5,62.8103
52.6,59.0266
52.7,58.9644
52.8,63.2578
52.9,67.2858
53,73.1711
53.1,73.2772
53.2,75.4833
53.3,72.688
53.4,62.7249
53.5,63.0982
53.6,77.3146
53.7,75.5824
53.8,83.696
53.9,80.3211
54,81.7459
54.1,79.8872
54.2,74.7529
54.3,77.1284
54.4,78.2111
54.5,75.8488
54.6,75.5151
54.7,78.368
54.8,72.7526
54.9,76.2726
55,80.4941
55.1,71.7268
55.2,74.0757
55.3,73.1867
55.4,76.6778
55.5,85.5878
55.6,73.8784
55.7,61.9389
55.8,60.2996
55.9,66.5315
56,64.7318
56.1,58.2928
56.2,59.6938
56.3,70.7914
56.4,71.9801
56.5,72.0031
56.6,82.3088
56.7,81.3629
56.8,61.607
56.9,71.694
57,75.3995
57.1,75.2334
57.2,76.258
57.3,71.0951
57.4,75.9426
57.5,78.6531
57.6,81.2738
57.7,75.3045
57.8,82.5908
57.9,83.9064
58,80.9271
58.1,73.3569
58.2,65.1924
58.3,58.3264
58.4,57.4005
58.5,68.8228
58.6,70.0352
58.7,75.1975
58.8,75.2536
58.9,70.1752
59,72.2228
59.1,75.9181
59.2,65.8076
59.3,63.9931
59.4,68.2875
59.5,71.7218
59.6,71.6376
59.7,66.4729
59.8,73.7324
59.9,71.7698
60,69.3201
60.1,66.7826
60.2,67.5621
60.3,68.1192
60.4,66.6969
60.5,76.4528
60.6,77.4654
60.7,80.7838
60.8,67.3921
60.9,54.0857
61,54.8935
61.1,67.4028
61.2,73.4055
61.3,72.3696
61.4,69.8097
61.5,76.123
61.6,74.4197
61.7,72.329
61.8,74.256
61.9,71.0147
62,69.4988
62.1,61.4675
62.2,69.5778
62.3,68.28
62.4,68.5105
62.5,77.1827
62.6,80.7594
62.7,83.2741
62.8,79.9086
62.9,66.7695
63,81.1059
63.1,79.8365
63.2,75.1269
63.3,72.7528
63.4,70.7677
63.5,78.3581
63.6,79.3026
63.7,74.8595
63.8,69.5763
63.9,89.5868
64,87.8802
64.1,67.8723
64.2,70.517
64.3,67.5088
64.4,64.2216
64.5,63.6694
64.6,62.6918
64.7,77.7777
64.8,77.868
64.9,74.0988
65,74.6985
65.1,85.9311
65.2,72.0137
65.3,73.1994
65.4,66.5441
65.5,59.3731
65.6,52.0474
65.7,67.3917
65.8,71.8425
65.9,72.1101
66,81.5065
66.1,92.327
66.2,84.135
66.3,75.2009
66.4,72.5247
66.5,69.5591
66.6,67.2059
66.7,85.6694
66.8,84.9213
66.9,78.0316
67,82.209
67.1,81.2237
67.2,81.9904
67.3,78.1752
67.4,77.3526
67.5,88.7349
67.6,78.8508
67.7,74.0139
67.8,76.5266
67.9,72.6178
68,68.6123
68.1,69.138
68.2,64.6547
68.3,70.7459
68.4,61.9513
68.5,55.0169
68.6,73.093
68.7,80.2363
68.8,66.2605
68.9,62.9052
69,58.9546
69.1,69.997
69.2,71.4053
69.3,78.4322
69.4,76.4506
69.5,65.3578
69.6,60.2992
69.7,64.9862
69.8,70.1507
69.9,73.0602
70,73.5228
70.1,64.9041
70.2,58.152
70.3,57.3325
70.4,70.3821
70.5,79.3645
70.6,75.4881
70.7,77.1004
70.8,79.0422
70.9,79.0122
71,78.66
71.1,74.1198
71.2,61.3196
71.3,52.8906
71.4,64.2661
71.5,75.5178
