time (sec),level (dB(SPL))
59.1,74.3653
59.2,78.2739
59.3,79.9418
59.4,74.6381
59.5,76.2583
59.6,75.5856
59.7,74.7298
59.8,77.2602
59.9,76.8216
60,75.7926
60.1,77.2209
60.2,75.6016
60.3,75.4575
60.4,75.9147
60.5,75.2043
60.6,76.066
60.7,77.1708
60.8,76.4353
60.9,75.8562
61,75.9881
61.1,75.7716
61.2,78.0664
61.3,77.3988
61.4,75.9747
61.5,75.7821
61.6,75.7766
61.7,75.2548
61.8,75.263
61.9,77.6403
62,78.0319
62.1,77.8856
62.2,78.387
62.3,78.6183
62.4,77.0901
62.5,76.8581
62.6,76.1181
62.7,76.2888
62.8,78.3514
62.9,76.9078
63,76.1066
63.1,76.178
63.2,75.5692
63.3,76.6735
63.4,75.5275
63.5,75.7173
63.6,75.6458
63.7,78.669
63.8,80.0183
63.9,77.4405
64,76.4176
64.1,79.454
64.2,83.7884
64.3,76.2972
64.4,75.4759
64.5,75.545
64.6,75.1348
64.7,75.6535
64.8,75.1481
64.9,75.1721
65,75.4004
65.1,74.4795
65.2,75.675
65.3,75.1978
65.4,75.0023
65.5,74.5869
65.6,74.6325
65.7,74.6976
65.8,74.2118
65.9,74.3407
66,75.6718
66.1,75.1767
66.2,75.0358
66.3,75.4001
66.4,74.7907
66.5,74.3019
66.6,74.1012
66.7,74.1913
66.8,74.2027
66.9,74.7563
67,76.2052
67.1,76.3048
67.2,75.6411
67.3,76.5106
67.4,74.4879
67.5,74.5833
67.6,74.748
67.7,74.7606
67.8,74.437
67.9,74.2697
68,74.2344
68.1,74.1523
