time (sec),level (dB(SPL))
35.6,76.1536
35.7,78.674
35.8,80.7493
35.9,75.4087
36,74.577
36.1,74.4362
36.2,74.4459
36.3,74.4369
36.4,74.4695
36.5,74.9212
36.6,77.0326
36.7,76.5625
36.8,75.9096
36.9,81.737
37,90.8348
37.1,81.0285
37.2,78.2102
37.3,77.6144
37.4,77.4908
37.5,82.132
37.6,82.9352
37.7,76.5196
37.8,75.7357
37.9,76.4864
38,75.8548
38.1,76.6435
38.2,74.9541
38.3,75.5925
38.4,76.0725
38.5,79.4086
38.6,76.1184
38.7,81.3234
38.8,74.6264
38.9,83.109
39,74.6997
39.1,74.6466
39.2,75.6873
39.3,75.0365
39.4,75.0662
39.5,74.4438
39.6,74.5065
39.7,74.4357
39.8,74.5561
39.9,76.8874
40,77.6935
40.1,74.9966
40.2,76.9561
40.3,79.3307
40.4,82.1154
40.5,75.5134
40.6,78.2095
40.7,75.8496
40.8,75.8392
40.9,75.128
41,75.3171
41.1,77.8411
41.2,80.8926
41.3,76.2832
41.4,87.6608
41.5,81.3729
41.6,79.4149
41.7,85.8412
41.8,76.5974
41.9,73.8975
42,74.1035
42.1,74.5678
42.2,74.2949
42.3,74.2497
42.4,74.0337
42.5,73.8585
42.6,73.914
42.7,73.9569
42.8,74.3146
42.9,75.4458
43,74.3752
43.1,77.3563
43.2,78.7726
43.3,85.1723
43.4,79.6348
43.5,82.9214
43.6,79.1936
43.7,77.7283
43.8,77.6576
43.9,75.4125
44,74.4763
44.1,74.2177
44.2,77.5115
44.3,77.2526
44.4,75.1302
44.5,74.966
44.6,77.2611
44.7,75.9155
44.8,76.025
44.9,78.3542
45,78.2684
45.1,83.4101
45.2,75.5849
45.3,75.2886
45.4,74.7201
45.5,75.3083
45.6,77.1028
45.7,74.845
45.8,73.9363
45.9,74.2387
46,74.3092
46.1,74.0182
46.2,74.1004
46.3,75.3976
46.4,75.7913
46.5,78.1845
46.6,77.8442
46.7,74.6776
46.8,76.8263
46.9,76.7822
47,75.026
47.1,74.4715
47.2,76.6531
47.3,75.1955
47.4,74.2448
47.5,75.1536
47.6,74.8857
47.7,74.4124
47.8,74.9481
47.9,74.7807
48,74.1088
48.1,74.7422
48.2,74.0132
48.3,74.2078
48.4,73.9486
48.5,74.1229
48.6,74.3713
48.7,74.2257
48.8,74.1046
48.9,74.423
49,74.7462
49.1,76.8545
49.2,74.6516
49.3,74.071
49.4,74.0526
49.5,74.1183
49.6,73.7556
49.7,73.9072
49.8,73.8644
49.9,75.5279
50,74.2042
50.1,74.5783
50.2,74.1378
50.3,74.4597
50.4,74.0269
50.5,74.6578
50.6,77.9062
50.7,79.6305
50.8,74.697
50.9,77.5558
51,79.7204
51.1,75.0946
51.2,75.6747
51.3,74.7735
51.4,74.7949
51.5,75.5317
51.6,75.0048
51.7,74.6763
51.8,76.0269
51.9,77.2595
52,75.4274
52.1,75.5443
52.2,76.0533
52.3,74.3649
52.4,74.4391
52.5,74.8994
52.6,75.48
52.7,74.9419
52.8,75.1352
52.9,74.1912
53,73.9817
53.1,74.5434
53.2,76.0513
53.3,76.4992
53.4,77.0186
53.5,74.4817
53.6,74.1072
53.7,75.3118
53.8,75.1325
53.9,74.1664
54,74.6643
54.1,75.7109
54.2,74.5602
54.3,74.2253
54.4,74.2644
54.5,74.5514
54.6,77.644
54.7,78.8283
54.8,75.9411
54.9,75.0364
55,78.0157
55.1,76.1226
55.2,76.0744
55.3,76.0062
55.4,74.9165
55.5,74.4414
55.6,75.9283
55.7,80.161
55.8,75.2512
55.9,74.0989
56,74.1808
56.1,74.1438
56.2,76.0091
56.3,76.0429
56.4,74.2682
56.5,74.838
56.6,75.0946
56.7,74.3344
56.8,74.4123
56.9,76.0146
57,76.3509
57.1,79.7341
57.2,82.5011
57.3,75.0566
57.4,74.2518
57.5,74.1309
57.6,75.0189
57.7,75.9935
57.8,77.0034
57.9,77.2812
58,82.9423
58.1,75.2958
58.2,74.8704
58.3,78.7921
58.4,79.0475
58.5,74.5686
58.6,74.5598
58.7,75.2471
58.8,77.68
58.9,75.8695
59,76.2026
59.1,77.0766
59.2,75.4904
59.3,76.9221
59.4,78.353
59.5,76.2339
59.6,76.3585
59.7,77.0904
59.8,74.4186
59.9,74.3985
60,74.3994
60.1,75.1273
60.2,75.2367
60.3,75.2385
60.4,74.6846
60.5,75.0346
60.6,75.9814
60.7,75.8231
60.8,75.2544
60.9,75.0681
61,75.6761
61.1,75.2554
61.2,74.7249
61.3,74.4148
61.4,74.3413
61.5,74.372
61.6,75.6866
61.7,76.3536
61.8,76.492
61.9,76.865
62,79.7637
62.1,79.2067
62.2,84.1711
62.3,75.9883
62.4,75.3578
62.5,75.9082
62.6,80.7538
62.7,78.9072
62.8,82.839
62.9,74.7209
63,74.9501
63.1,75.4881
63.2,76.5383
63.3,78.6305
63.4,77.0169
63.5,75.3338
63.6,75.0104
63.7,74.7888
63.8,74.8809
63.9,74.935
64,74.8539
64.1,74.8362
64.2,74.7845
64.3,74.7995
64.4,76.0724
64.5,75.9032
64.6,75.5575
64.7,75.7072
64.8,78.6209
64.9,76.6385
65,74.9933
65.1,75.0137
65.2,75.6394
65.3,76.723
65.4,80.0291
65.5,75.9948
65.6,75.5824
65.7,75.7013
65.8,76.1996
65.9,76.6955
66,75.6224
66.1,76.3874
66.2,75.1706
66.3,75.2205
66.4,75.1646
66.5,75.1837
66.6,75.1526
66.7,75.467
66.8,77.2867
66.9,76.2219
67,76.4164
67.1,76.2963
67.2,76.0186
67.3,75.8266
67.4,76.1233
67.5,76.597
67.6,78.0219
67.7,76.8522
67.8,77.5751
67.9,81.3522
68,77.7586
68.1,76.5184
68.2,76.0897
68.3,76.2009
68.4,76.3229
68.5,76.0614
68.6,76.1593
68.7,75.9973
68.8,76.2386
68.9,77.1858
69,77.7485
69.1,78.0726
69.2,77.7854
69.3,77.1558
69.4,77.2564
69.5,76.5074
69.6,77.1065
69.7,77.1021
69.8,76.408
69.9,76.489
70,76.0667
70.1,75.978
70.2,75.801
70.3,78.2769
70.4,81.2854
70.5,75.3859
70.6,78.5716
70.7,76.658
70.8,75.6606
70.9,75.8211
71,77.1743
71.1,77.6803
71.2,75.9701
71.3,80.3828
