time (sec),level (dB(SPL))
14.9,77.9089
15,80.3561
15.1,77.5238
15.2,81.0959
15.3,83.7509
15.4,81.8361
15.5,75.8741
15.6,78.5337
15.7,80.5813
15.8,84.4677
15.9,77.5396
16,83.7977
16.1,84.6223
16.2,82.8266
16.3,76.8459
16.4,82.0022
16.5,76.8513
16.6,79.6164
16.7,74.5401
16.8,76.2659
16.9,77.4436
17,78.2359
17.1,78.1776
17.2,80.5616
17.3,76.3186
17.4,86.0399
17.5,74.5435
17.6,74.907
17.7,82.3546
17.8,77.2168
17.9,78.0923
18,80.6797
18.1,78.5769
18.2,82.8102
18.3,79.5183
18.4,78.212
18.5,80.6321
18.6,76.7345
18.7,73.9864
18.8,81.8812
18.9,75.5294
19,79.7207
19.1,81.8462
19.2,85.0637
19.3,85.8235
19.4,93.7433
19.5,83.3438
19.6,84.6067
19.7,80.9658
19.8,85.3806
19.9,78.9755
20,76.9903
20.1,77.9692
20.2,75.0057
20.3,73.7605
20.4,76.2198
20.5,75.1496
20.6,74.5855
20.7,76.5375
20.8,81.1301
20.9,77.723
21,75.2536
21.1,76.0157
21.2,74.8085
21.3,74.6357
21.4,74.3224
21.5,74.7745
21.6,78.0054
21.7,76.6423
21.8,73.8512
21.9,73.9296
22,73.9978
22.1,74.0745
22.2,74.354
22.3,81.0706
22.4,82.9889
22.5,82.9547
22.6,75.6297
22.7,76.1415
22.8,76.7042
22.9,81.3418
23,75.1941
23.1,76.1641
23.2,74.9492
23.3,77.617
23.4,78.7109
23.5,76.6797
23.6,75.8322
23.7,78.6332
23.8,75.6917
23.9,78.5249
24,86.5799
24.1,80.1609
24.2,73.953
24.3,74.0949
24.4,74.2969
24.5,75.6098
24.6,73.792
24.7,73.8748
24.8,73.9709
24.9,74.0995
25,74.0876
25.1,75.5361
25.2,76.2955
25.3,75.6383
25.4,73.9552
25.5,78.7445
25.6,78.5846
25.7,76.8062
25.8,79.5462
25.9,83.3124
26,83.2859
26.1,90.6397
26.2,79.4092
26.3,76.6858
26.4,80.9452
26.5,78.0966
26.6,74.4488
26.7,83.3714
26.8,79.5295
26.9,78.368
27,75.7636
27.1,75.5247
27.2,76.014
27.3,76.6642
27.4,76.9874
27.5,77.5347
27.6,75.3275
27.7,76.0391
27.8,76.0555
27.9,74.4951
28,79.0503
28.1,80.3007
28.2,79.9748
28.3,76.7754
28.4,80.4729
28.5,81.6506
28.6,84.9994
28.7,78.6182
28.8,75.8763
28.9,76.5771
29,80.3489
29.1,75.1687
29.2,77.7526
29.3,74.888
29.4,74.2743
29.5,83.2889
29.6,79.8511
29.7,78.1049
29.8,80.5584
29.9,79.6416
30,75.0575
30.1,76.2168
30.2,74.1192
30.3,76.2469
30.4,81.8025
30.5,80.7407
30.6,76.4111
30.7,77.4183
30.8,80.1487
30.9,78.7979
31,79.6497
31.1,87.4312
31.2,79.0495
31.3,78.9068
31.4,80.7809
31.5,75.66
31.6,73.7314
31.7,75.1156
31.8,73.9189
31.9,76.5912
32,81.6311
32.1,76.8456
32.2,73.8876
32.3,73.8389
32.4,73.8636
32.5,73.8979
32.6,73.7875
32.7,74.0589
32.8,76.0176
32.9,83.2459
33,74.5325
33.1,74.9759
33.2,78.0571
33.3,76.4493
33.4,74.0041
33.5,75.1886
33.6,80.9752
33.7,74.4792
33.8,77.8951
33.9,75.5475
34,75.2703
34.1,77.3282
34.2,73.8994
34.3,74.0217
34.4,74.6477
34.5,74.1795
34.6,74.2511
34.7,73.9793
34.8,75.4406
34.9,75.5759
35,74.4931
35.1,75.3816
35.2,76.3756
35.3,79.491
35.4,74.9687
35.5,74.2772
35.6,75.6365
35.7,75.1069
35.8,74.0593
35.9,73.8728
36,73.871
36.1,73.8495
36.2,75.5156
36.3,75.8958
36.4,75.9926
36.5,74.5661
36.6,73.8118
36.7,75.0756
36.8,75.4258
36.9,74.0674
37,73.7936
37.1,73.8649
37.2,73.9004
37.3,73.8315
37.4,73.8718
37.5,73.8555
37.6,75.78
37.7,81.7633
37.8,82.2163
37.9,75.2074
38,73.8206
38.1,73.935
38.2,73.9686
38.3,76.1891
38.4,81.8105
38.5,89.6702
38.6,86.0209
38.7,78.523
38.8,75.0108
38.9,75.647
39,77.2378
39.1,76.1681
39.2,75.6226
39.3,75.9502
39.4,76.1509
39.5,75.7585
39.6,76.0912
39.7,78.5038
39.8,78.8899
39.9,83.7735
40,79.1799
40.1,84.6479
40.2,86.329
40.3,77.4491
40.4,79.1168
40.5,75.467
40.6,76.2475
40.7,76.9095
40.8,75.8252
40.9,77.9222
41,81.7792
41.1,80.271
41.2,78.9405
41.3,77.9598
41.4,76.3971
41.5,76.4808
41.6,76.0462
41.7,75.5924
41.8,75.2609
41.9,80.3933
42,81.253
42.1,77.562
42.2,76.102
42.3,79.3293
42.4,80.7545
42.5,79.2575
42.6,79.2883
42.7,77.4739
42.8,78.58
42.9,77.3756
43,79.638
43.1,78.0526
43.2,76.0606
43.3,77.6822
43.4,80.8535
43.5,79.6002
43.6,77.9727
43.7,77.03
43.8,77.0546
43.9,80.7206
44,80.1441
44.1,79.312
44.2,76.6225
44.3,74.8565
44.4,76.6249
44.5,76.1841
44.6,74.8909
44.7,77.7739
44.8,80.5346
44.9,76.9248
45,77.0204
45.1,77.4014
45.2,74.4673
45.3,75.9387
45.4,78.1301
45.5,80.708
45.6,78.3808
45.7,78.2821
45.8,74.2316
45.9,74.1739
46,74.131
46.1,77.8643
46.2,79.0685
46.3,80.5706
46.4,80.4607
46.5,80.5888
46.6,74.4867
46.7,74.0393
46.8,75.2623
46.9,81.5341
47,75.6989
47.1,74.241
47.2,77.8692
47.3,81.9193
47.4,74.4677
47.5,74.0182
47.6,76.2952
47.7,78.6167
47.8,81.065
47.9,80.4641
48,78.9705
48.1,76.4359
48.2,75.2698
48.3,75.548
48.4,76.1855
48.5,75.2086
48.6,75.4769
48.7,74.7402
48.8,74.4569
48.9,74.327
49,75.5012
49.1,76.6787
49.2,82.2539
49.3,78.6537
49.4,82.8695
49.5,82.8351
49.6,79.0078
49.7,80.5295
49.8,80.0498
49.9,79.989
50,78.7344
50.1,76.8487
50.2,76.5706
50.3,78.6538
50.4,75.4304
50.5,79.0592
50.6,78.4486
50.7,78.6157
50.8,79.9487
50.9,78.5381
51,76.9534
51.1,76.2159
51.2,76.6981
51.3,81.2405
51.4,78.6794
51.5,81.0978
51.6,81.3366
51.7,77.3587
51.8,77.3204
51.9,76.0223
52,74.8949
52.1,80.4124
52.2,74.1625
52.3,74.4146
52.4,75.412
52.5,79.9057
52.6,74.9776
52.7,74.1935
52.8,76.3722
52.9,74.4194
53,74.941
53.1,76.5593
53.2,79.9141
53.3,76.0309
53.4,75.1095
53.5,74.5798
53.6,74.9556
53.7,75.1022
53.8,74.5242
53.9,74.0688
54,74.0566
54.1,74.1033
54.2,74.141
54.3,76.9607
54.4,77.5628
54.5,76.7841
54.6,77.4421
54.7,76.7995
54.8,74.5059
54.9,74.1297
55,75.5365
55.1,74.5418
55.2,74.5632
55.3,74.0084
55.4,74.0602
55.5,73.9945
55.6,74.0459
55.7,73.9982
55.8,74.6377
55.9,74.3635
56,75.1209
56.1,75.2106
56.2,75.1948
56.3,74.3893
56.4,73.997
56.5,75.6459
56.6,74.4313
56.7,77.0748
56.8,78.9253
56.9,80.7182
57,75.4534
57.1,75.0494
57.2,74.9082
57.3,76.7597
57.4,79.1503
57.5,76.3913
57.6,78.3028
57.7,75.1717
57.8,74.9194
57.9,74.0439
58,74.0301
58.1,73.933
58.2,74.0187
58.3,73.9697
58.4,78.2118
58.5,80.1123
58.6,81.0121
58.7,81.6668
58.8,85.9697
58.9,75.4979
59,76.7914
59.1,74.0825
59.2,73.9263
59.3,73.9581
59.4,73.9098
59.5,74.659
59.6,78.7269
59.7,78.6253
59.8,75.8213
59.9,74.763
60,74.7022
60.1,74.6667
60.2,74.1023
60.3,75.1309
60.4,76.5235
60.5,74.3978
60.6,76.8009
60.7,74.9617
60.8,75.4262
60.9,74.8773
61,74.1354
61.1,74.0692
61.2,74.057
61.3,73.9172
61.4,74.7214
61.5,81.5919
61.6,76.1837
61.7,76.6892
61.8,74.7315
61.9,74.3776
62,77.7907
62.1,75.0593
62.2,74.3663
62.3,78.1433
62.4,75.8093
62.5,76.8976
62.6,75.6952
62.7,78.6415
62.8,76.9578
62.9,75.5428
63,74.4175
63.1,75.8745
63.2,73.9357
63.3,73.8679
63.4,73.9721
63.5,74.018
63.6,74.4671
63.7,75.5234
63.8,74.259
63.9,74.0644
64,74.3078
64.1,74.2206
64.2,74.4767
64.3,75.0057
64.4,80.3021
64.5,74.3269
64.6,74.7941
64.7,74.0505
64.8,74.0156
64.9,74.0238
65,74.0872
65.1,74.5295
65.2,74.7084
65.3,74.4096
65.4,76.2515
65.5,79.4328
65.6,74.9966
65.7,77.5426
65.8,75.0397
65.9,74.3476
66,76.6653
66.1,74.1269
66.2,75.3835
66.3,77.7088
66.4,78.4757
66.5,75.5399
66.6,74.6651
66.7,74.9497
66.8,76.7346
66.9,78.6061
67,76.3703
67.1,77.439
67.2,77.3333
67.3,76.6306
67.4,77.0871
67.5,77.0305
67.6,76.5512
67.7,78.096
67.8,76.4931
67.9,76.8195
68,77.0646
68.1,77.2505
68.2,76.7048
68.3,78.1915
68.4,78.5449
68.5,77.7213
68.6,77.0131
68.7,80.5964
68.8,78.0926
68.9,78.2862
69,78.9465
69.1,77.686
69.2,78.3651
69.3,84.5855
69.4,83.5236
69.5,78.4448
69.6,76.6457
69.7,76.9393
69.8,77.0184
69.9,76.4247
70,76.3981
70.1,76.9509
70.2,79.5247
70.3,77.0185
70.4,81.6908
70.5,80.267
70.6,77.9066
70.7,77.1964
70.8,77.6714
70.9,78.2137
71,78.0989
71.1,77.5725
71.2,78.7317
71.3,76.7326
71.4,84.7516
71.5,81.5255
