time (sec),level (dB(SPL))
15.4,69.9257
15.5,64.5278
15.6,58.0915
15.7,65.8062
15.8,77.3531
15.9,77.2167
16,75.3136
16.1,72.6265
16.2,81.0497
16.3,85.462
16.4,73.3782
16.5,69.9953
16.6,78.91
16.7,68.6671
16.8,66.7614
16.9,70.9134
17,73.7423
17.1,75.6104
17.2,79.1555
17.3,70.5992
17.4,64.4573
17.5,65.8112
17.6,65.4528
17.7,67.1204
17.8,58.1483
17.9,65.8788
18,62.065
18.1,61.5811
18.2,64.8228
18.3,72.8228
18.4,68.6246
18.5,61.1306
18.6,67.4198
18.7,75.4046
18.8,77.6004
18.9,69.1764
19,70.9834
19.1,71.8082
19.2,80.7823
19.3,72.5293
19.4,64.6085
19.5,66.4783
19.6,73.4107
19.7,68.3338
19.8,64.4855
19.9,68.4818
20,70.3213
20.1,70.0233
20.2,72.328
20.3,63.1527
20.4,69.9542
20.5,68.8015
20.6,63.16
20.7,67.5699
20.8,65.6878
20.9,78.1232
21,75.0183
21.1,58.8937
21.2,65.1325
21.3,71.0431
21.4,76.3594
21.5,73.4198
21.6,69.4925
21.7,71.3306
21.8,71.2253
21.9,69.4495
22,63.7483
22.1,71.4924
22.2,67.1078
22.3,72.3649
22.4,73.7109
22.5,60.5299
22.6,54.725
22.7,60.2342
22.8,56.1338
22.9,56.3476
23,61.657
23.1,65.95
23.2,62.2422
23.3,61.9213
23.4,61.4143
23.5,59.5156
23.6,68.4389
23.7,71.5615
23.8,83.2396
23.9,70.2003
24,61.258
24.1,60.0402
24.2,57.8575
24.3,76.6526
24.4,80.7886
24.5,84.9951
24.6,66.3922
24.7,65.9211
24.8,79.2694
24.9,65.2376
25,74.3371
25.1,75.2844
25.2,69.18
25.3,66.8589
25.4,69.4397
25.5,70.118
25.6,70.0399
25.7,75.6762
25.8,69.0152
25.9,72.3013
26,69.8228
26.1,62.0244
26.2,68.8122
26.3,68.6501
26.4,60.9022
26.5,75.8715
26.6,81.4645
26.7,74.3745
26.8,78.1669
26.9,78.2195
27,74.3005
27.1,73.6873
27.2,78.9327
27.3,73.7619
27.4,74.167
27.5,74.5681
27.6,77.4972
27.7,75.8981
27.8,70.6869
27.9,64.7438
28,65.2001
28.1,61.9692
28.2,60.4662
28.3,60.6882
28.4,57.4586
28.5,69.9399
28.6,80.0636
28.7,73.833
28.8,79.9414
28.9,69.569
29,70.214
29.1,75.8578
29.2,84.3634
29.3,81.574
29.4,77.3019
29.5,71.3944
29.6,69.7835
29.7,67.7885
29.8,67.6599
29.9,71.7982
30,67.8677
30.1,64.5502
30.2,68.4298
30.3,63.6285
30.4,66.6089
30.5,74.3109
30.6,69.3602
30.7,63.2552
30.8,65.1082
30.9,64.3741
31,76.4425
31.1,71.7328
31.2,64.5112
31.3,69.2016
31.4,65.1695
31.5,69.3452
31.6,61.0357
31.7,66.813
31.8,62.6405
31.9,64.0591
32,68.0982
32.1,71.1817
32.2,71.9652
32.3,65.4733
32.4,63.8136
32.5,69.5453
32.6,69.7439
32.7,76.3941
32.8,70.878
32.9,81.6096
33,72.3905
33.1,67.2774
33.2,64.9317
33.3,60.266
33.4,58.9735
33.5,77.9659
33.6,81.6753
33.7,71.6726
33.8,71.5353
33.9,71.8731
34,64.304
34.1,70.513
34.2,69.154
34.3,65.8061
34.4,77.7922
34.5,68.6482
34.6,62.5187
34.7,58.3156
34.8,62.5738
34.9,74.2389
35,65.7473
35.1,63.2539
35.2,63.1535
35.3,78.463
35.4,70.7604
35.5,63.3987
35.6,64.2489
35.7,75.4603
35.8,71.2889
35.9,61.755
36,63.9181
36.1,65.334
36.2,65.4285
36.3,57.7176
36.4,58.5784
36.5,59.9571
36.6,60.1304
36.7,58.9421
36.8,56.9914
36.9,69.8674
37,73.3492
37.1,86.8842
37.2,75.4329
37.3,77.0076
37.4,70.8437
37.5,75.5692
37.6,72.9375
37.7,70.8866
37.8,66.5322
37.9,72.1756
38,66.7502
38.1,60.4985
38.2,55.8633
38.3,58.8015
38.4,53.8058
38.5,56.6128
38.6,80.7843
38.7,54.5545
38.8,62.9038
38.9,58.6327
39,57.6886
39.1,53.6643
39.2,72.6305
39.3,71.5365
39.4,49.4048
39.5,74.5156
39.6,79.9798
39.7,60.3746
39.8,73.3864
39.9,62.798
40,69.562
40.1,74.5786
40.2,71.7737
40.3,63.3624
40.4,77.9073
40.5,74.5572
40.6,69.1078
40.7,63.9988
40.8,68.8593
40.9,67.6278
41,67.5977
41.1,65.0722
41.2,65.9864
41.3,67.5548
41.4,65.9903
41.5,65.8814
41.6,79.438
41.7,63.6821
41.8,75.1306
41.9,81.2169
42,72.8025
42.1,61.3633
42.2,70.4074
42.3,75.2823
42.4,70.7952
42.5,64.8111
42.6,64.1585
42.7,69.3305
42.8,71.965
42.9,69.5796
43,73.9226
43.1,74.0589
43.2,71.2257
43.3,67.1035
43.4,64.5356
43.5,60.5193
43.6,69.316
43.7,66.6477
43.8,68.1061
43.9,67.233
44,60.0547
44.1,57.9206
44.2,60.3739
44.3,58.2279
44.4,57.264
44.5,58.9172
44.6,54.9423
44.7,62.7978
44.8,67.5363
44.9,63.3359
45,67.5967
45.1,65.796
45.2,62.0159
45.3,62.9281
45.4,63.0703
45.5,63.1398
45.6,58.0884
45.7,65.8095
45.8,74.6128
45.9,78.2284
46,78.1629
46.1,75.4675
46.2,72.5418
46.3,75.4137
46.4,73.7094
46.5,61.0742
46.6,66.3153
46.7,70.7669
46.8,74.6181
46.9,69.339
47,67.9894
47.1,70.0844
47.2,62.2985
47.3,60.9872
47.4,57.9327
47.5,56.6588
47.6,53.3459
47.7,57.3393
47.8,57.7923
47.9,60.3788
48,56.5473
48.1,54.4
48.2,52.5665
48.3,68.6116
48.4,68.1857
48.5,64.7588
48.6,72.8649
48.7,69.1033
48.8,66.4912
48.9,62.5425
49,51.4232
49.1,81.105
49.2,71.8437
49.3,76.3664
49.4,77.0804
49.5,71.174
49.6,50.5012
49.7,51.0665
49.8,56.3104
49.9,74.6577
50,75.0706
50.1,70.178
50.2,57.9833
50.3,63.6025
50.4,72.822
50.5,69.8306
50.6,61.1171
50.7,58.6748
50.8,65.9385
50.9,73.0907
51,65.1045
51.1,67.6792
51.2,59.4321
51.3,59.9635
51.4,65.0105
51.5,63.0555
51.6,71.3228
51.7,69.0078
51.8,66.3113
51.9,60.7421
52,76.3125
52.1,74.4412
52.2,72.2997
52.3,72.7386
52.4,73.5708
52.5,72.7057
52.6,69.288
52.7,64.8568
52.8,66.2334
52.9,62.97
53,71.1703
53.1,73.7132
53.2,76.5417
53.3,79.3452
53.4,68.2515
53.5,66.8508
53.6,78.2584
53.7,73.0139
53.8,75.8109
53.9,73.1594
54,72.9352
54.1,65.5142
54.2,72.1573
54.3,74.3749
54.4,68.5971
54.5,66.1179
54.6,65.0913
54.7,59.9557
54.8,57.3902
54.9,56.9356
55,65.0583
55.1,68.7622
55.2,63.1687
55.3,76.2083
55.4,83.0515
55.5,80.5999
55.6,69.9818
55.7,74.0908
55.8,74.4037
55.9,74.2838
56,63.9946
56.1,68.4452
56.2,70.0588
56.3,75.0005
56.4,73.36
56.5,80.6568
56.6,82.7792
56.7,86.9127
56.8,72.0503
56.9,81.4689
57,77.5218
57.1,67.9716
57.2,75.9823
57.3,77.3399
57.4,79.7731
57.5,78.0324
57.6,68.1696
57.7,71.6885
57.8,70.1761
57.9,70.7583
58,70.6737
58.1,68.1498
58.2,65.3616
58.3,77.7182
58.4,73.0484
58.5,60.5117
58.6,66.6318
58.7,63.1754
58.8,59.0231
58.9,63.6638
59,75.2691
59.1,76.4958
59.2,66.6867
59.3,65.3767
59.4,60.5525
59.5,76.8117
59.6,79.3222
59.7,76.9604
59.8,69.7075
59.9,72.7021
60,68.7967
60.1,75.0082
60.2,71.4749
60.3,71.4363
60.4,68.7
60.5,70.6507
60.6,67.4506
60.7,76.4198
60.8,76.622
60.9,74.1685
61,70.3028
61.1,58.0761
61.2,62.1207
61.3,72.0018
61.4,69.0843
61.5,64.3858
61.6,83.402
61.7,81.634
61.8,82.6489
61.9,66.3785
62,79.0557
62.1,81.7512
62.2,79.6422
62.3,73.5805
62.4,69.5588
62.5,68.8587
62.6,66.4524
62.7,72.5435
62.8,71.0847
62.9,78.6715
63,70.155
63.1,70.5558
63.2,65.3447
63.3,60.873
63.4,58.4313
63.5,60.2361
63.6,74.3572
63.7,76.3331
63.8,75.7362
63.9,76.7405
64,82.208
64.1,86.2843
64.2,78.9958
64.3,80.7863
64.4,72.0838
64.5,66.2923
64.6,76.8992
64.7,68.0001
64.8,78.5243
64.9,77.9896
65,69.4341
65.1,81.3199
65.2,70.9959
65.3,64.9684
65.4,78.7431
65.5,73.0851
65.6,60.758
65.7,69.7887
65.8,66.3027
65.9,70.7721
66,78.8797
66.1,80.365
66.2,66.7597
66.3,65.8657
66.4,61.3214
66.5,79.8473
66.6,78.9111
66.7,67.0607
66.8,69.8907
66.9,78.3026
67,84.7304
67.1,74.3947
67.2,72.1395
67.3,73.5656
67.4,63.7958
67.5,69.8572
67.6,59.617
67.7,65.2754
67.8,65.6641
67.9,65.642
68,57.7739
68.1,66.8123
68.2,68.7841
68.3,56.2718
68.4,58.2962
68.5,58.8909
68.6,59.2459
68.7,57.7557
68.8,55.6921
68.9,65.847
69,68.674
69.1,78.8988
69.2,86.0005
69.3,84.346
69.4,72.5305
69.5,81.7434
69.6,82.2942
69.7,69.6627
69.8,70.1108
69.9,79.0569
70,72.4092
70.1,76.9737
70.2,76.9367
70.3,78.7834
70.4,78.1086
70.5,67.0435
70.6,56.8051
70.7,50.9741
70.8,51.6565
70.9,53.4945
71,52.9781
71.1,63.397
