time (sec),level (dB(SPL))
36.2,78.1078
36.3,77.3207
36.4,78.5536
36.5,78.3497
36.6,75.0094
36.7,73.6156
36.8,84.5991
36.9,84.3927
37,62.5862
37.1,76.4494
37.2,67.9309
37.3,80.3975
37.4,86.0339
37.5,75.2858
37.6,64.4378
37.7,75.0154
37.8,77.0847
37.9,79.521
38,63.3342
38.1,60.9129
38.2,69.5693
38.3,62.0363
38.4,60.113
38.5,64.9205
38.6,65.7761
38.7,60.6314
38.8,66.75
38.9,60.7714
39,71.4405
39.1,75.3666
39.2,72.6255
39.3,68.1171
39.4,65.0531
39.5,77.776
39.6,56.8516
39.7,72.0878
39.8,67.7319
39.9,67.9513
40,73.6161
40.1,70.3914
40.2,67.7242
40.3,64.8278
40.4,70.5877
40.5,74.1267
40.6,70.279
40.7,69.1375
40.8,64.2536
40.9,65.3056
41,64.7691
41.1,63.9679
41.2,62.8937
41.3,60.4446
41.4,57.6204
41.5,57.3735
41.6,75.812
41.7,72.7249
41.8,84.7438
41.9,84.3602
42,87.0184
42.1,68.8626
42.2,80.2512
42.3,67.5373
42.4,72.3059
42.5,73.9357
42.6,74.7115
42.7,68.4601
42.8,76.5535
42.9,86.8022
43,81.0676
43.1,73.6295
43.2,73.1658
43.3,81.7497
43.4,86.1681
43.5,88.0861
43.6,83.7725
43.7,73.6982
43.8,59.9595
43.9,54.5912
44,57.2679
44.1,70.4918
44.2,68.1167
44.3,80.6816
44.4,74.3533
44.5,80.1392
44.6,67.3371
44.7,70.871
44.8,74.6537
44.9,77.4309
45,71.5179
45.1,68.2735
45.2,64.9941
45.3,67.6237
45.4,66.2369
45.5,65.5097
45.6,63.749
45.7,61.1926
45.8,70.4654
45.9,70.2345
46,72.9723
46.1,67.4256
46.2,68.5554
46.3,69.3615
46.4,59.3282
46.5,58.4117
46.6,75.9386
46.7,81.0734
46.8,87.4188
46.9,73.585
47,61.5113
47.1,72.9063
47.2,75.346
47.3,70.1965
47.4,74.6068
47.5,66.4886
47.6,65.848
47.7,69.756
47.8,71.1236
47.9,60.8222
48,56.1229
48.1,77.3804
48.2,81.817
48.3,70.1411
48.4,70.1936
48.5,73.7598
48.6,66.5191
48.7,59.6714
48.8,60.6876
48.9,65.6764
49,64.7827
49.1,68.3689
49.2,70.5288
49.3,76.0111
49.4,74.757
49.5,73.0958
49.6,79.0911
49.7,79.5394
49.8,80.137
49.9,74.8401
50,72.566
50.1,78.7415
50.2,79.7566
50.3,72.2803
50.4,76.6404
50.5,79.0079
50.6,82.8095
50.7,74.1058
50.8,74.8628
50.9,81.4932
51,82.2019
51.1,67.8799
51.2,76.4822
51.3,68.214
51.4,71.3529
51.5,81.904
51.6,81.0463
51.7,64.782
51.8,66.7138
51.9,77.9106
52,68.7429
52.1,58.9767
52.2,73.1083
52.3,76.3802
52.4,73.106
52.5,74.0882
52.6,73.8588
52.7,69.9443
52.8,70.0832
52.9,81.0702
53,73.1585
53.1,81.0316
53.2,82.0022
53.3,75.0574
53.4,72.5893
53.5,70.5052
53.6,67.9881
53.7,68.3102
53.8,64.8991
53.9,71.134
54,77.2874
54.1,74.2334
54.2,84.3436
54.3,77.2427
54.4,68.913
54.5,79.3096
54.6,76.2246
54.7,66.2336
54.8,65.7889
54.9,58.3712
55,73.0797
55.1,59.1396
55.2,80.8424
55.3,56.3508
55.4,75.6429
55.5,57.2499
55.6,69.1724
55.7,58.487
55.8,65.071
55.9,62.1918
56,59.5966
56.1,73.0635
56.2,76.3263
56.3,67.181
56.4,59.5151
56.5,69.7057
56.6,85.4418
56.7,80.8187
56.8,79.9949
56.9,79.5143
57,76.7614
57.1,74.5359
57.2,77.0795
57.3,85.5196
57.4,75.0402
57.5,69.8131
57.6,72.2446
57.7,68.1557
57.8,90.3192
57.9,72.5157
58,66.9607
58.1,71.0192
58.2,84.4649
58.3,83.2059
58.4,69.3852
58.5,65.8689
58.6,61.9857
58.7,58.9094
58.8,53.6253
58.9,53.9744
59,55.1212
59.1,86.9563
59.2,78.1885
59.3,84.946
59.4,81.406
59.5,75.8185
59.6,78.2917
59.7,85.8619
59.8,74.0413
59.9,70.7063
60,68.4358
60.1,66.5266
60.2,66.1305
60.3,83.1659
60.4,71.9387
60.5,75.9419
60.6,70.8011
60.7,60.1102
60.8,70.9184
60.9,60.5224
61,72.7549
61.1,76.6216
61.2,73.6933
61.3,73.6298
61.4,70.0208
61.5,78.4951
61.6,79.011
61.7,78.2088
61.8,81.6568
61.9,79.8596
62,73.2254
62.1,73.514
62.2,77.3463
62.3,54.5389
62.4,61.3438
62.5,73.0283
62.6,81.2263
62.7,75.6602
62.8,75.2537
62.9,65.5875
63,70.466
63.1,74.1944
63.2,63.7596
63.3,72.9477
63.4,78.1824
63.5,85.0218
63.6,84.8231
63.7,82.6986
63.8,62.005
63.9,62.2598
64,66.3307
64.1,79.7201
64.2,77.0356
64.3,74.9318
64.4,83.0426
64.5,61.2469
64.6,74.6425
64.7,72.227
64.8,74.6904
64.9,74.9839
65,73.5531
65.1,79.3622
65.2,56.0772
65.3,57.5636
65.4,65.7213
65.5,69.6366
65.6,60.5806
65.7,63.7196
65.8,74.2725
65.9,76.6489
66,76.8805
66.1,66.471
66.2,56.5208
66.3,69.2998
66.4,83.8766
66.5,77.4279
66.6,77.7158
66.7,68.6754
66.8,56.4429
66.9,56.5556
67,77.1232
67.1,78.998
67.2,75.3929
67.3,66.2661
67.4,73.7195
67.5,70.9612
67.6,71.7539
67.7,75.4995
67.8,73.4154
67.9,80.0036
68,68.965
68.1,66.2636
68.2,89.8132
68.3,83.5053
68.4,69.4588
68.5,60.3539
68.6,65.7028
68.7,67.9218
68.8,57.9244
68.9,62.1022
69,54.9479
69.1,73.058
69.2,72.3115
69.3,74.1463
69.4,62.698
69.5,65.9817
69.6,76.4522
69.7,67.674
69.8,81.3199
69.9,89.9332
70,68.0102
70.1,76.6294
70.2,63.9072
70.3,63.6882
70.4,66.83
70.5,63.7692
70.6,69.019
70.7,75.195
70.8,73.0271
70.9,67.1463
71,64.6444
71.1,69.7583
71.2,65.2077
71.3,68.0036
