time (sec),level (dB(SPL))
39.3,69.8632
39.4,77.0522
39.5,74.791
39.6,73.7172
39.7,71.7726
39.8,74.2314
39.9,78.379
40,71.4691
40.1,73.1835
40.2,75.9227
40.3,70.2669
40.4,73.1204
40.5,74.9936
40.6,71.7079
40.7,75.6796
40.8,74.222
40.9,74.2825
41,68.9516
41.1,67.3725
41.2,76.2325
41.3,67.1055
41.4,71.4289
41.5,75.3619
41.6,77.1617
41.7,79.1155
41.8,73.2374
41.9,70.3536
42,73.9409
42.1,75.4973
42.2,66.1632
42.3,72.4972
42.4,73.6355
42.5,87.7264
42.6,80.9618
42.7,81.6314
42.8,77.6149
42.9,87.292
43,75.4065
43.1,64.7111
43.2,61.2266
43.3,83.7569
43.4,83.6347
43.5,77.2032
43.6,68.7977
43.7,62.3882
43.8,52.4087
43.9,64.9029
44,70.1433
44.1,69.5943
44.2,67.066
44.3,61.7052
44.4,78.7961
44.5,90.0088
44.6,66.9601
44.7,79.519
44.8,75.8018
44.9,77.2761
45,67.4603
45.1,79.5797
45.2,79.0231
45.3,73.1216
45.4,63.5046
45.5,59.1978
45.6,69.102
45.7,66.0454
45.8,58.5604
45.9,77.7157
46,83.3397
46.1,79.1619
46.2,71.8112
46.3,61.7707
46.4,55.6805
46.5,58.437
46.6,62.8047
46.7,65.2348
46.8,59.2164
46.9,56.4673
47,53.7041
47.1,54.8469
47.2,58.5216
47.3,62.516
47.4,76.4312
47.5,79.1903
47.6,67.9975
47.7,75.511
47.8,71.1127
47.9,66.7235
48,67.6818
48.1,67.4774
48.2,62.6507
48.3,63.5478
48.4,63.6918
48.5,65.6695
48.6,64.7245
48.7,65.0475
48.8,65.1986
48.9,62.2214
49,59.2744
49.1,56.8901
49.2,60.1436
49.3,59.1032
49.4,57.7012
49.5,56.5782
49.6,53.4426
49.7,54.4381
49.8,69.3442
49.9,67.8516
50,68.7618
50.1,70.0082
50.2,68.6249
50.3,69.3638
50.4,82.3352
50.5,85.3009
50.6,75.7495
50.7,69.9903
50.8,78.3756
50.9,76.5924
51,72.0345
51.1,69.7955
51.2,72.3258
51.3,72.7468
51.4,73.8185
51.5,70.2951
51.6,73.9261
51.7,71.3949
51.8,69.0113
51.9,71.6564
52,71.4548
52.1,65.4055
52.2,61.0626
52.3,58.0546
52.4,61.5282
52.5,68.1667
52.6,82.8055
52.7,78.9625
52.8,69.7025
52.9,79.1715
53,80.4347
53.1,67.7965
53.2,64.5135
53.3,63.6945
53.4,72.5187
53.5,81.6113
53.6,77.3488
53.7,53.2702
53.8,57.5053
53.9,58.1483
54,60.9346
54.1,56.6635
54.2,61.6748
54.3,69.8114
54.4,79.3509
54.5,86.7445
54.6,76.3404
54.7,79.9591
54.8,77.1575
54.9,80.6995
55,81.0086
55.1,75.7102
55.2,81.4541
55.3,74.1894
55.4,60.4492
55.5,55.3876
55.6,54.298
55.7,64.7833
55.8,66.6663
55.9,77.9052
56,79.9839
56.1,82.7386
56.2,59.0646
56.3,71.82
56.4,71.4939
56.5,70.7368
56.6,71.8184
56.7,65.2217
56.8,57.8676
56.9,55.6876
57,51.5982
57.1,51.3023
57.2,52.1235
57.3,52.417
57.4,86.2146
57.5,81.6593
57.6,72.9198
57.7,74.5861
57.8,68.0418
57.9,72.5834
58,71.118
58.1,69.5828
58.2,66.85
58.3,80.3675
58.4,75.9676
58.5,76.7906
58.6,77.4963
58.7,64.988
58.8,73.6688
58.9,65.431
59,73.9061
59.1,75.5906
59.2,73.0487
59.3,70.7212
59.4,79.1873
59.5,62.7571
59.6,66.7427
59.7,81.1578
59.8,67.4445
59.9,72.2978
60,68.3201
60.1,65.1885
60.2,74.4805
60.3,67.1885
60.4,68.6599
60.5,78.9912
60.6,89.2596
60.7,65.8637
60.8,70.6443
60.9,78.1141
61,79.1933
61.1,66.8433
61.2,68.8121
61.3,84.2326
61.4,72.3582
61.5,64.8977
61.6,57.8031
61.7,57.1706
61.8,53.9539
61.9,52.0875
62,53.5772
62.1,52.0604
62.2,82.4202
62.3,81.1156
62.4,65.3906
62.5,74.7821
62.6,66.8362
62.7,73.5766
62.8,69.258
62.9,70.7719
63,77.0139
63.1,77.2843
63.2,82.1938
63.3,79.1812
63.4,69.2719
63.5,81.4916
63.6,76.5026
63.7,87.4095
63.8,83.9873
63.9,79.2219
64,78.4689
64.1,70.634
64.2,69.0396
64.3,56.4613
64.4,57.4876
64.5,79.9641
64.6,87.1601
64.7,79.2142
64.8,62.806
64.9,71.9863
65,69.0771
65.1,70.7534
65.2,68.5118
65.3,63.0622
65.4,60.5257
65.5,53.951
65.6,61.8923
65.7,72.2838
65.8,75.46
65.9,71.9112
66,77.5437
66.1,80.4165
66.2,80.3331
66.3,74.4601
66.4,71.7759
66.5,81.1356
66.6,70.0368
66.7,68.9373
66.8,78.3952
66.9,74.4208
67,64.3354
67.1,64.7698
67.2,59.0142
67.3,80.0482
67.4,72.8938
67.5,55.935
67.6,71.5725
67.7,76.1791
67.8,71.9236
67.9,61.8608
68,61.4215
68.1,53.8082
68.2,54.955
68.3,52.8873
68.4,54.0745
68.5,67.1242
68.6,76.404
68.7,78.4905
68.8,78.4082
68.9,79.8511
69,86.1886
69.1,77.8281
69.2,81.1443
69.3,75.3459
69.4,74.552
69.5,78.2334
69.6,76.8206
69.7,65.5502
69.8,70.3996
69.9,67.9983
70,66.1854
70.1,56.5278
70.2,53.2593
70.3,53.8539
70.4,53.581
70.5,55.1834
70.6,86.4536
70.7,75.0452
70.8,80.2796
70.9,72.8086
71,62.1206
71.1,87.3959
71.2,72.18
71.3,72.0881
71.4,71.6724
71.5,81.8671
