time (sec),level (dB(SPL))
25,72.074
25.1,71.8124
25.2,69.382
25.3,76.1832
25.4,71.3408
25.5,81.56
25.6,67.7046
25.7,73.4564
25.8,75.4082
25.9,73.258
26,80.402
26.1,77.2272
26.2,80.6463
26.3,77.834
26.4,77.5102
26.5,76.5886
26.6,80.2993
26.7,78.4545
26.8,75.6331
26.9,71.8748
27,67.6682
27.1,66.3475
27.2,65.2691
27.3,64.0422
27.4,69.7803
27.5,69.2889
27.6,66.6915
27.7,66.3243
27.8,64.2334
27.9,63.183
28,68.9269
28.1,71.263
28.2,74.8072
28.3,71.6117
28.4,79.0854
28.5,80.1862
28.6,76.2525
28.7,77.8186
28.8,78.1932
28.9,75.101
29,73.1263
29.1,72.5374
29.2,69.5621
29.3,66.2735
29.4,63.4204
29.5,60.734
29.6,59.325
29.7,58.9472
29.8,67.0911
29.9,70.0401
30,67.906
30.1,65.6715
30.2,63.9666
30.3,63.0284
30.4,62.038
30.5,60.6036
30.6,66.7069
30.7,67.6624
30.8,65.859
30.9,64.0226
31,62.8293
31.1,60.3372
31.2,62.9602
31.3,65.8733
31.4,72.8685
31.5,71.4479
31.6,72.1047
31.7,80.17
31.8,81.797
31.9,77.7792
32,75.5299
32.1,79.0439
32.2,83.0372
32.3,91.3904
32.4,83.5506
32.5,86.0625
32.6,79.9611
32.7,76.1087
32.8,72.3849
32.9,75.4937
33,73.5356
33.1,71.7713
33.2,70.2443
33.3,76.9384
33.4,76.6971
33.5,65.5643
33.6,69.1507
33.7,77.881
33.8,78.5992
33.9,76.8862
34,75.8138
34.1,75.0631
34.2,73.0076
34.3,73.0373
34.4,72.1092
34.5,75.145
34.6,74.9392
34.7,74.459
34.8,73.4929
34.9,72.6452
35,73.0357
35.1,72.5441
35.2,71.6701
35.3,75.6377
35.4,75.4705
35.5,74.7508
35.6,74.4066
35.7,73.913
35.8,71.5996
35.9,67.5326
36,69.6019
36.1,79.7693
36.2,76.5111
36.3,73.5291
36.4,71.5742
36.5,69.3448
36.6,67.1502
36.7,70.9252
36.8,70.8149
36.9,72.6402
37,70.7078
37.1,66.8156
37.2,65.3363
37.3,65.3532
37.4,65.9014
37.5,72.0901
37.6,69.4439
37.7,79.1529
37.8,79.8647
37.9,82.1068
38,81.2694
38.1,81.5641
38.2,80.5387
38.3,76.9795
38.4,68.7735
38.5,74.4561
38.6,76.5893
38.7,75.4643
38.8,76.2995
38.9,75.9188
39,76.5453
39.1,74.5668
39.2,75.4395
39.3,76.5681
39.4,75.2972
39.5,73.5917
39.6,71.3557
39.7,70.1427
39.8,67.7998
39.9,64.3066
40,63.471
40.1,70.7938
40.2,68.4219
40.3,66.0614
40.4,65.5146
40.5,67.3932
40.6,69.965
40.7,73.9285
40.8,71.7845
40.9,70.2678
41,72.9759
41.1,68.7324
41.2,73.1847
41.3,77.4901
41.4,77.5332
41.5,77.1423
41.6,78.6133
41.7,78.382
41.8,76.9081
41.9,82.543
42,88.5099
42.1,89.2307
42.2,86.7138
42.3,77.9622
42.4,75.0176
42.5,68.6254
42.6,70.4219
42.7,68.3807
42.8,65.5746
42.9,65.6582
43,71.4707
43.1,68.3128
43.2,66.1772
43.3,65.1092
43.4,65.7785
43.5,61.5599
43.6,60.1237
43.7,61.5201
43.8,64.275
43.9,65.3371
44,66.1669
44.1,69.2232
44.2,71.7135
44.3,68.6431
44.4,66.4998
44.5,70.711
44.6,70.0028
44.7,69.4663
44.8,70.8265
44.9,72.1793
45,72.3371
45.1,70.9703
45.2,71.8906
45.3,70.5582
45.4,71.3819
45.5,70.693
45.6,71.3556
45.7,68.2651
45.8,70.6256
45.9,68.1899
46,68.6807
46.1,68.9892
46.2,68.0108
46.3,67.2336
46.4,68.7219
46.5,68.518
46.6,68.0528
46.7,68.2274
46.8,67.1467
46.9,65.9646
47,66.5631
47.1,66.3174
47.2,69.941
47.3,69.1999
47.4,67.6872
47.5,65.8824
47.6,65.0391
47.7,64.1316
47.8,63.4193
47.9,62.4598
48,69.5248
48.1,69.5797
48.2,67.0033
48.3,64.6903
48.4,68.4789
48.5,66.2494
48.6,66.13
48.7,65.4509
48.8,68.5943
48.9,70.5526
49,68.7694
49.1,67.689
49.2,65.5513
49.3,64.2136
49.4,63.3332
49.5,62.3941
49.6,62.3021
49.7,79.6004
49.8,80.0131
49.9,77.0646
50,74.9093
50.1,72.658
50.2,71.8278
50.3,70.8295
50.4,69.4195
50.5,67.8585
50.6,68.2389
50.7,68.7254
50.8,70.7091
50.9,75.0457
51,71.421
51.1,67.9907
51.2,67.522
51.3,73.8857
51.4,70.9768
51.5,65.3591
51.6,71.5499
51.7,70.1175
51.8,65.8575
51.9,67.5087
52,63.955
52.1,61.6245
52.2,63.4302
52.3,60.9666
52.4,65.938
52.5,62.7896
52.6,69.0534
52.7,61.8994
52.8,66.5184
52.9,72.7287
53,75.9987
53.1,60.4198
53.2,62.6794
53.3,59.7193
53.4,56.408
53.5,56.7655
53.6,62.5827
53.7,61.5907
53.8,70.9271
53.9,79.623
54,72.554
54.1,82.7149
54.2,84.8138
54.3,84.0795
54.4,74.4595
54.5,74.1997
54.6,68.5228
54.7,67.8448
54.8,56.638
54.9,69.197
55,71.1327
55.1,64.7331
55.2,80.6291
55.3,85.5106
55.4,78.2768
55.5,73.9975
55.6,64.63
55.7,57.7482
55.8,66.7911
55.9,53.9942
56,59.0268
56.1,59.9318
56.2,54.4219
56.3,76.1993
56.4,76.2348
56.5,66.8354
56.6,76.1566
56.7,72.7698
56.8,68.0177
56.9,69.687
57,77.2637
57.1,77.1267
57.2,66.6307
57.3,72.7077
57.4,77.8833
57.5,70.4465
57.6,70.0998
57.7,75.7125
57.8,80.8176
57.9,67.0465
58,68.2898
58.1,69.8076
58.2,68.4425
58.3,70.5438
58.4,69.1159
58.5,67.7575
58.6,70.1294
58.7,59.7424
58.8,73.9141
58.9,72.6973
59,72.9663
59.1,75.39
59.2,73.5974
59.3,75.4323
59.4,61.3038
59.5,61.7059
59.6,69.4556
59.7,70.2275
59.8,62.8843
59.9,68.8984
60,69.2447
60.1,66.5831
60.2,74.5735
60.3,75.8309
60.4,76.4003
60.5,78.2859
60.6,83.7197
60.7,85.7272
60.8,77.658
60.9,70.2175
61,73.3877
61.1,77.0736
61.2,71.0348
61.3,67.8986
61.4,72.2349
61.5,73.6594
61.6,73.015
61.7,73.7881
61.8,71.3753
61.9,69.7085
62,65.7319
62.1,65.7678
62.2,65.0096
62.3,63.1133
62.4,62.9082
62.5,65.6044
62.6,74.0093
62.7,80.2259
62.8,72.2686
62.9,68.0922
63,74.7289
63.1,75.278
63.2,63.1629
63.3,67.6629
63.4,67.3678
63.5,76.5586
63.6,74.8054
63.7,79.9051
63.8,76.7464
63.9,76.2347
64,69.7965
64.1,68.9916
64.2,72.3347
64.3,88.983
64.4,83.7741
64.5,61.6271
64.6,82.9748
64.7,76.5241
64.8,64.1654
64.9,79.749
65,82.1201
65.1,74.1773
65.2,79.8546
65.3,75.8594
65.4,60.4044
65.5,62.9864
65.6,70.302
65.7,67.4429
65.8,75.308
65.9,65.3734
66,59.9837
66.1,76.0798
66.2,57.6777
66.3,62.6573
66.4,61.9526
66.5,60.0629
66.6,59.6758
66.7,57.2048
66.8,55.4295
66.9,66.2475
67,84.4484
67.1,79.3805
67.2,70.6656
67.3,70.0645
67.4,69.3947
67.5,74.0384
67.6,70.8752
67.7,83.0123
67.8,77.2016
67.9,72.9564
68,73.7132
68.1,81.8604
68.2,76.1904
68.3,70.9162
68.4,74.0767
68.5,75.0448
68.6,76.2408
68.7,79.1957
68.8,75.6428
68.9,76.6194
69,84.7097
69.1,76.7297
69.2,84.5789
69.3,75.9436
69.4,77.6502
69.5,76.4631
69.6,73.7602
69.7,71.851
69.8,71.3759
69.9,68.2658
70,64.7388
70.1,73.3837
70.2,74.7508
70.3,76.6853
70.4,75.7727
70.5,77.2844
70.6,74.8639
70.7,75.6886
70.8,74.2338
70.9,74.7389
71,74.8069
71.1,75.0704
71.2,87.0428
71.3,81.2644
71.4,77.1007
71.5,84.3669
