time (sec),level (dB(SPL))
47.1,81.9021
47.2,77.7998
47.3,71.0596
47.4,74.6653
47.5,76.2721
47.6,96.1026
47.7,95.3217
47.8,95.343
47.9,85.5838
48,79.9952
48.1,73.6686
48.2,75.4245
48.3,80.2359
48.4,76.0415
48.5,83.5816
48.6,81.0587
48.7,71.5662
48.8,75.7149
48.9,72.4811
49,76.2712
49.1,68.811
49.2,74.7536
49.3,70.6974
49.4,73.4335
49.5,73.4501
49.6,77.3122
49.7,96.2653
49.8,97.5302
49.9,79.2664
50,79.0399
50.1,70.8944
50.2,74.4017
50.3,77.4734
50.4,77.203
50.5,80.1191
50.6,73.876
50.7,65.7429
50.8,74.9286
50.9,81.9598
51,94.6717
51.1,79.7167
51.2,78.7126
51.3,72.6582
51.4,73.992
51.5,71.9581
51.6,77.0407
51.7,69.7297
51.8,78.4837
51.9,93.4727
52,95.5297
52.1,90.2356
52.2,97.2123
52.3,80.9696
52.4,75.8451
52.5,77.082
52.6,85.9233
52.7,94.9537
52.8,66.9328
52.9,64.8478
53,60.3624
53.1,75.4012
53.2,75.0299
53.3,78.0158
53.4,72.2315
53.5,68.0781
53.6,72.9649
53.7,67.052
53.8,64.0331
53.9,75.1512
54,64.9904
54.1,67.8857
54.2,74.2096
54.3,64.8539
54.4,90.7075
54.5,88.8517
54.6,75.4894
54.7,70.1341
54.8,67.4259
54.9,74.9084
55,77.0834
55.1,75.3435
55.2,69.5439
55.3,65.3109
55.4,63.9755
55.5,60.475
55.6,56.3791
55.7,63.0208
55.8,70.3192
55.9,68.1609
56,68.973
56.1,65.1887
56.2,64.5216
56.3,71.1036
56.4,69.0368
56.5,79.7545
56.6,72.2299
56.7,69.7493
56.8,77.1046
56.9,71.529
57,79.2491
57.1,72.3851
57.2,76.0773
57.3,80.1563
57.4,78.0724
57.5,83.7657
57.6,76.0448
57.7,72.9598
57.8,96.0547
57.9,84.7078
58,75.8936
58.1,92.9014
58.2,88.1158
58.3,72.9614
58.4,70.7308
58.5,71.6082
58.6,71.2368
58.7,69.4153
58.8,68.7579
58.9,71.7178
59,73.6072
59.1,64.7655
59.2,70.9219
59.3,63.0208
59.4,67.8356
59.5,65.0277
59.6,78.5041
59.7,74.3633
59.8,72.8205
59.9,71.3718
60,71.6619
60.1,69.358
60.2,85.1807
60.3,76.5289
60.4,79.0919
60.5,69.4317
60.6,61.9368
60.7,68.0803
60.8,79.0902
60.9,69.2176
61,62.5543
61.1,65.7791
61.2,71.3277
61.3,72.7331
61.4,68.9823
61.5,63.4814
61.6,69.2283
61.7,66.4258
61.8,86.8523
61.9,77.4371
62,80.9665
62.1,77.6054
62.2,73.6846
62.3,69.2984
62.4,76.5344
62.5,77.3661
62.6,71.5426
62.7,80.7341
62.8,71.7162
62.9,64.6928
63,66.5852
63.1,68.9726
63.2,71.8852
63.3,81.4353
63.4,72.1982
63.5,70.0441
63.6,77.4293
63.7,79.1435
63.8,73.0701
63.9,74.3639
64,69.3138
64.1,67.9516
64.2,72.805
64.3,67.8801
64.4,74.0708
64.5,78.5051
64.6,77.0589
64.7,84.9492
64.8,80.9135
64.9,73.1941
65,83.6429
65.1,79.4379
65.2,95.9575
65.3,71.0662
65.4,66.5716
65.5,77.5411
65.6,73.6953
65.7,72.9152
65.8,78.0163
65.9,71.0413
66,71.5755
66.1,77.7701
66.2,69.9211
66.3,75.2384
66.4,74.4121
66.5,71.9145
66.6,69.065
66.7,69.5324
66.8,66.1589
66.9,64.5189
67,76.0774
67.1,72.8238
67.2,72.0007
67.3,84.1758
67.4,63.9102
67.5,76.8402
67.6,80.6456
67.7,76.6454
67.8,69.7993
67.9,63.8264
68,76.5575
68.1,74.0943
68.2,69.0848
68.3,75.586
68.4,73.6385
68.5,70.0849
68.6,88.6757
68.7,97.1462
68.8,84.9227
68.9,77.4975
69,57.7867
69.1,75.3527
69.2,62.2407
69.3,68.6471
69.4,93.5507
69.5,75.6718
69.6,72.5862
69.7,69.0048
69.8,64.2019
69.9,70.1467
70,71.1188
70.1,66.2847
70.2,67.4919
70.3,65.3189
70.4,65.1596
70.5,64.802
70.6,71.5737
70.7,65.0305
70.8,75.4851
70.9,74.551
71,68.1107
71.1,77.4451
