time (sec),level (dB(SPL))
32.6,71.8098
32.7,77.2092
32.8,69.6654
32.9,70.7811
33,67.09
33.1,74.3553
33.2,69.4712
33.3,69.19
33.4,72.6329
33.5,80.2603
33.6,72.7506
33.7,65.9209
33.8,69.2031
33.9,64.74
34,62.2941
34.1,68.0278
34.2,69.2403
34.3,79.8644
34.4,80.8471
34.5,73.8278
34.6,71.2489
34.7,77.905
34.8,75.5638
34.9,73.2881
35,70.8844
35.1,68.9816
35.2,68.5005
35.3,67.5233
35.4,69.3166
35.5,62.6712
35.6,68.7678
35.7,66.2174
35.8,71.1373
35.9,67.4466
36,69.6406
36.1,66.6883
36.2,65.7353
36.3,70.3925
36.4,72.0672
36.5,78.3092
36.6,72.1444
36.7,66.8007
36.8,64.7593
36.9,69.7724
37,67.6273
37.1,66.1297
37.2,64.0321
37.3,68.42
37.4,70.9259
37.5,67.96
37.6,66.8868
37.7,65.1481
37.8,61.5382
37.9,69.1684
38,63.672
38.1,63.415
38.2,69.7549
38.3,73.2421
38.4,84.0826
38.5,89.3833
38.6,72.1633
38.7,59.3872
38.8,58.3794
38.9,57.6933
39,53.1402
39.1,55.8561
39.2,75.328
39.3,73.0949
39.4,70.7705
39.5,73.6124
39.6,79.8459
39.7,76.0174
39.8,63.27
39.9,61.7331
40,54.8342
40.1,66.8977
40.2,69.9177
40.3,70.7675
40.4,71.8175
40.5,70.166
40.6,65.4902
40.7,59.7896
40.8,56.0906
40.9,54.6042
41,68.6207
41.1,72.8966
41.2,71.9215
41.3,69.2438
41.4,73.9008
41.5,70.8822
41.6,72.4523
41.7,75.9997
41.8,74.7573
41.9,73.3759
42,71.4031
42.1,67.6774
42.2,70.9722
42.3,83.4962
42.4,73.9425
42.5,71.905
42.6,75.9417
42.7,60.0246
42.8,78.5465
42.9,74.5701
43,68.6976
43.1,71.598
43.2,77.414
43.3,75.205
43.4,72.1213
43.5,72.4449
43.6,74.4588
43.7,74.3182
43.8,76.7214
43.9,79.9084
44,73.7611
44.1,74.4605
44.2,66.1178
44.3,75.2997
44.4,64.315
44.5,72.9321
44.6,62.268
44.7,74.234
44.8,82.8323
44.9,71.7119
45,69.4507
45.1,69.3803
45.2,71.7048
45.3,75.1174
45.4,74.5552
45.5,72.3307
45.6,66.9879
45.7,76.0266
45.8,68.7685
45.9,70.916
46,75.2568
46.1,77.8075
46.2,75.3307
46.3,57.8598
46.4,57.9453
46.5,60.775
46.6,66.2351
46.7,72.6303
46.8,68.5789
46.9,71.6029
47,74.0633
47.1,70.7581
47.2,70.8415
47.3,67.5165
47.4,65.8676
47.5,82.272
47.6,84.6081
47.7,79.4406
47.8,75.6431
47.9,67.9739
48,67.2404
48.1,74.9514
48.2,82.3178
48.3,55.3784
48.4,56.9215
48.5,68.8411
48.6,74.5391
48.7,69.4565
48.8,73.028
48.9,75.3339
49,78.3184
49.1,69.8811
49.2,69.5375
49.3,65.3078
49.4,63.9306
49.5,68.117
49.6,66.3739
49.7,58.3912
49.8,54.4538
49.9,68.8697
50,76.6194
50.1,69.7624
50.2,70.8139
50.3,72.4352
50.4,71.7577
50.5,85.1602
50.6,70.2096
50.7,73.2734
50.8,72.5178
50.9,67.8079
51,66.2732
51.1,57.2601
51.2,67.6075
51.3,69.2539
51.4,74.9552
51.5,84.7304
51.6,76.5052
51.7,56.4779
51.8,57.525
51.9,58.8356
52,56.1152
52.1,56.7878
52.2,77.4867
52.3,78.4703
52.4,73.6194
52.5,68.7337
52.6,80.175
52.7,73.7087
52.8,80.4541
52.9,70.7715
53,76.252
53.1,63.0569
53.2,63.8352
53.3,69.7104
53.4,77.1727
53.5,78.5033
53.6,84.001
53.7,82.0574
53.8,71.6612
53.9,60.8739
54,63.0107
54.1,64.2714
54.2,73.2799
54.3,71.428
54.4,72.1184
54.5,69.2101
54.6,67.0409
54.7,65.4661
54.8,62.8245
54.9,63.4272
55,62.7501
55.1,61.4416
55.2,60.1146
55.3,58.9408
55.4,57.4712
55.5,56.6981
55.6,57.0115
55.7,56.2022
55.8,62.6401
55.9,68.2528
56,65.9641
56.1,63.8154
56.2,62.239
56.3,61.5314
56.4,66.4799
56.5,68.0721
56.6,66.0244
56.7,73.7801
56.8,73.2484
56.9,74.6267
57,71.4357
57.1,66.9467
57.2,64.9382
57.3,63.6414
57.4,61.9815
57.5,66.7589
57.6,70.6878
57.7,76.0016
57.8,72.3651
57.9,69.273
58,71.4368
58.1,72.1513
58.2,72.4649
58.3,72.1393
58.4,77.4898
58.5,78.05
58.6,73.8027
58.7,71.6154
58.8,69.9964
58.9,68.9983
59,68.6086
59.1,69.107
59.2,68.9479
59.3,69.9717
59.4,69.0279
59.5,68.3489
59.6,68.6449
59.7,67.5571
59.8,67.3261
59.9,66.7662
60,70.1213
60.1,67.6543
60.2,68.6449
60.3,70.3701
60.4,74.3271
60.5,74.8742
60.6,71.539
60.7,76.3065
60.8,69.4574
60.9,71.7737
61,72.1132
61.1,72.6168
61.2,67.7318
61.3,65.4856
61.4,68.3355
61.5,70.5252
61.6,69.975
61.7,67.1901
61.8,69.1473
61.9,69.6435
62,67.679
62.1,69.5273
62.2,69.9062
62.3,71.1908
62.4,71.4577
62.5,71.7849
62.6,73.7788
62.7,71.0293
62.8,71.7972
62.9,74.4349
63,73.1273
63.1,73.835
63.2,80.583
63.3,79.7927
63.4,81.0559
63.5,80.3033
63.6,72.2434
63.7,69.9392
63.8,74.2199
63.9,73.4126
64,70.1332
64.1,69.0525
64.2,67.9038
64.3,74.129
64.4,75.5162
64.5,78.1977
64.6,77.0491
64.7,76.5471
64.8,75.2175
64.9,72.331
65,69.849
65.1,70.1033
65.2,68.8403
65.3,77.9922
65.4,78.6444
65.5,76.276
65.6,76.38
65.7,78.2321
65.8,82.9453
65.9,76.998
66,70.3115
66.1,70.4102
66.2,61.6035
66.3,57.7429
66.4,57.5759
66.5,69.8761
66.6,77.8338
66.7,76.9014
66.8,78.6588
66.9,74.1237
67,78.2098
67.1,72.722
67.2,66.209
67.3,82.293
67.4,69.9781
67.5,62.2459
67.6,53.1011
67.7,52.0656
67.8,52.9174
67.9,52.6943
68,52.7389
68.1,53.9472
68.2,51.5335
68.3,50.5197
68.4,54.1742
68.5,53.3797
68.6,52.5332
68.7,60.8284
68.8,70.0751
68.9,67.7131
69,69.495
69.1,70.1386
69.2,73.8304
69.3,72.4091
69.4,77.1659
69.5,75.4482
69.6,68.8668
69.7,70.0271
69.8,71.5351
69.9,75.1052
70,73.7244
70.1,71.0913
70.2,71.393
70.3,68.3309
70.4,75.8187
70.5,63.3948
70.6,70.3932
70.7,68.4411
70.8,72.0321
70.9,73.3135
71,75.2135
71.1,69.6476
71.2,74.1444
71.3,63.8314
71.4,71.6882
71.5,68.7136
