time (sec),level (dB(SPL))
36,67.7229
36.1,69.1453
36.2,83.6282
36.3,83.0046
36.4,82.5537
36.5,83.4533
36.6,84.4688
36.7,83.9911
36.8,81.4256
36.9,81.917
37,81.4599
37.1,75.0835
37.2,74.3468
37.3,83.9522
37.4,84.0818
37.5,80.8362
37.6,85.8789
37.7,80.9326
37.8,83.4146
37.9,84.3295
38,78.9071
38.1,79.773
38.2,81.1776
38.3,80.268
38.4,78.8767
38.5,78.1503
38.6,76.7402
38.7,74.9789
38.8,73.7171
38.9,71.3726
39,69.4498
39.1,67.619
39.2,78.1525
39.3,77.3102
39.4,77.7911
39.5,76.3569
39.6,76.2021
39.7,74.1945
39.8,73.9883
39.9,83.8435
40,80.3882
40.1,78.1377
40.2,76.6367
40.3,74.6804
40.4,72.917
40.5,72.3601
40.6,77.6867
40.7,76.5954
40.8,74.0477
40.9,74.4169
41,80.0592
41.1,77.103
41.2,73.4236
41.3,71.6412
41.4,74.1666
41.5,71.3442
41.6,69.8091
41.7,69.6594
41.8,69.7968
41.9,76.7019
42,84.9455
42.1,83.8264
42.2,73.2337
42.3,75.4196
42.4,78.8643
42.5,80.7356
42.6,80.3243
42.7,79.5699
42.8,79.9584
42.9,77.2508
43,83.5138
43.1,81.4825
43.2,81.4886
43.3,79.5844
43.4,80.3186
43.5,80.2835
43.6,77.2698
43.7,73.0595
43.8,75.6106
43.9,79.6813
44,74.5234
44.1,82.3817
44.2,80.1154
44.3,78.6426
44.4,72.3738
44.5,70.3802
44.6,66.8915
44.7,75.2637
44.8,77.3702
44.9,80.7501
45,76.8656
45.1,74.3702
45.2,73.9066
45.3,72.8809
45.4,71.2181
45.5,70.3154
45.6,73.0054
45.7,70.3476
45.8,68.1107
45.9,67.8338
46,65.4281
46.1,64.4235
46.2,80.0984
46.3,83.4251
46.4,79.1626
46.5,74.7494
46.6,77.018
46.7,81.6967
46.8,71.0902
46.9,77.4033
47,83.0625
47.1,80.6352
47.2,80.8355
47.3,81.2596
47.4,76.9349
47.5,81.3753
47.6,86.5083
47.7,86.4165
47.8,78.1353
47.9,73.73
48,72.2755
48.1,70.8483
48.2,69.3594
48.3,68.4026
48.4,71.5662
48.5,70.2224
48.6,68.8759
48.7,67.0547
48.8,68.1069
48.9,70.3187
49,74.1831
49.1,76.7678
49.2,71.2618
49.3,75.6041
49.4,78.7783
49.5,80.9402
49.6,79.911
49.7,72.6018
49.8,74.2964
49.9,72.5837
50,70.151
50.1,71.2183
50.2,69.599
50.3,70.5368
50.4,70.1441
50.5,70.6023
50.6,68.7838
50.7,68.3672
50.8,68.0674
50.9,69.0548
51,81.0867
51.1,84.1747
51.2,65.7208
51.3,65.5689
51.4,65.2857
51.5,69.2852
51.6,67.6577
51.7,68.701
51.8,77.2257
51.9,70.9422
52,73.4314
52.1,74.1113
52.2,73.6312
52.3,74.3305
52.4,74.2795
52.5,73.3949
52.6,75.5646
52.7,74.5618
52.8,69.841
52.9,77.0418
53,77.436
53.1,70.2412
53.2,70.6461
53.3,72.6169
53.4,70.0968
53.5,70.4823
53.6,71.9192
53.7,81.2679
53.8,80.7649
53.9,68.2184
54,72.763
54.1,74.4883
54.2,70.4516
54.3,72.1417
54.4,72.468
54.5,72.5147
54.6,73.1138
54.7,71.605
54.8,71.6427
54.9,73.2465
55,74.438
55.1,67.4465
55.2,65.0665
55.3,69.0054
55.4,73.7334
55.5,66.8904
55.6,66.8244
55.7,66.5039
55.8,70.7158
55.9,66.4746
56,71.6037
56.1,73.2037
56.2,79.8058
56.3,75.0265
56.4,73.4991
56.5,78.5011
56.6,75.4157
56.7,79.3571
56.8,75.102
56.9,75.927
57,79.0832
57.1,76.3879
57.2,86.3349
57.3,69.2758
57.4,82.718
57.5,74.9865
57.6,77.3852
57.7,75.1028
57.8,75.697
57.9,79.6098
58,76.7667
58.1,72.7115
58.2,67.5545
58.3,69.804
58.4,65.4667
58.5,65.8887
58.6,74.9244
58.7,73.7849
58.8,70.5078
58.9,79.4886
59,72.9219
59.1,69.7351
59.2,75.6033
59.3,74.9852
59.4,82.5977
59.5,85.8116
59.6,78.1336
59.7,80.4083
59.8,75.6879
59.9,67.597
60,78.6085
60.1,72.8751
60.2,83.7012
60.3,76.9557
60.4,66.6623
60.5,69.0266
60.6,71.3427
60.7,68.0767
60.8,65.656
60.9,64.7228
61,65.1625
61.1,67.0265
61.2,71.5789
61.3,82.6952
61.4,84.0557
61.5,74.1507
61.6,73.3248
61.7,69.7235
61.8,76.0098
61.9,82.5234
62,79.2861
62.1,83.3017
62.2,83.4165
62.3,76.978
62.4,75.5517
62.5,66.7505
62.6,74.1307
62.7,77.3701
62.8,72.3645
62.9,77.6399
63,77.356
63.1,71.7986
63.2,75.9471
63.3,67.9792
63.4,73.6841
63.5,71.515
63.6,68.963
63.7,68.9024
63.8,69.0261
63.9,71.714
64,74.0489
64.1,72.244
64.2,74.3606
64.3,81.6142
64.4,82.2372
64.5,68.6265
64.6,74.7335
64.7,74.9258
64.8,77.3271
64.9,85.7782
65,78.5212
65.1,83.5075
65.2,83.1769
65.3,70.9973
65.4,78.9822
65.5,75.4303
65.6,80.7082
65.7,77.8196
65.8,72.0563
65.9,78.7709
66,79.7754
66.1,76.5268
66.2,78.2451
66.3,69.2258
66.4,68.1538
66.5,71.9658
66.6,71.8766
66.7,68.9302
66.8,67.881
66.9,66.9257
67,66.5211
67.1,78.8563
67.2,76.2963
67.3,82.9146
67.4,82.4258
67.5,85.3586
67.6,77.6024
67.7,74.8134
67.8,79.4625
67.9,81.5109
68,83.5567
68.1,83.2165
68.2,83.6425
68.3,83.6603
68.4,83.2545
68.5,81.3028
68.6,73.2797
68.7,66.6008
68.8,78.2504
68.9,79.0713
69,75.371
69.1,75.5569
69.2,71.1521
69.3,79.6542
69.4,77.6412
69.5,70.1303
69.6,73.079
69.7,71.4253
69.8,73.7326
69.9,71.0883
70,69.2757
70.1,72.4033
70.2,77.1105
70.3,74.6799
70.4,74.525
70.5,73.7304
70.6,79.197
70.7,79.4431
70.8,77.2734
70.9,76.3963
71,75.2656
71.1,74.1718
71.2,71.6073
71.3,69.2353
