time (sec),level (dB(SPL))
22.9,69.24
23,67.2248
23.1,66.2202
23.2,64.9395
23.3,57.8222
23.4,59.9905
23.5,58.7036
23.6,55.6526
23.7,54.2612
23.8,55.565
23.9,71.1477
24,79.2355
24.1,66.7797
24.2,65.6972
24.3,71.2842
24.4,80.3912
24.5,62.8885
24.6,58.7254
24.7,54.3793
24.8,78.6835
24.9,84.4647
25,72.7376
25.1,68.2072
25.2,67.6355
25.3,65.0216
25.4,67.318
25.5,70.595
25.6,67.5409
25.7,67.5412
25.8,75.6664
25.9,67.4076
26,63.031
26.1,65.0706
26.2,60.0662
26.3,64.8843
26.4,62.1027
26.5,56.2503
26.6,69.4002
26.7,68.4951
26.8,57.5209
26.9,69.4868
27,81.925
27.1,81.365
27.2,77.4319
27.3,75.6597
27.4,60.7304
27.5,72.814
27.6,83.3047
27.7,89.5103
27.8,77.9116
27.9,79.9385
28,80.6394
28.1,70.6353
28.2,69.0055
28.3,70.8291
28.4,70.5403
28.5,65.5196
28.6,66.7711
28.7,71.7726
28.8,69.1124
28.9,64.3478
29,65.4416
29.1,65.4269
29.2,56.4419
29.3,59.9212
29.4,59.2762
29.5,75.8962
29.6,69.5492
29.7,75.7228
29.8,73.7325
29.9,72.2286
30,75.7379
30.1,72.7058
30.2,73.7534
30.3,68.4724
30.4,70.7981
30.5,71.8602
30.6,62.2677
30.7,64.87
30.8,68.5278
30.9,70.781
31,73.5946
31.1,68.2489
31.2,71.7036
31.3,64.9573
31.4,72.6389
31.5,63.661
31.6,65.2178
31.7,60.2106
31.8,64.2059
31.9,63.8004
32,62.2363
32.1,74.9778
32.2,72.0495
32.3,62.3776
32.4,68.0112
32.5,66.2997
32.6,65.0851
32.7,87.1829
32.8,87.2081
32.9,69.7563
33,60.135
33.1,56.9489
33.2,81.7606
33.3,81.1159
33.4,60.1925
33.5,58.6354
33.6,57.5787
33.7,56.5927
33.8,55.0358
33.9,71.9516
34,72.6796
34.1,76.7788
34.2,65.2503
34.3,69.8095
34.4,70.6239
34.5,74.0781
34.6,73.2566
34.7,79.5556
34.8,71.3693
34.9,67.6518
35,71.9926
35.1,73.8928
35.2,74.3011
35.3,74.87
35.4,76.3027
35.5,69.8027
35.6,70.292
35.7,60.1051
35.8,72.8803
35.9,79.3535
36,76.0113
36.1,67.4075
36.2,61.2804
36.3,63.0334
36.4,67.0063
36.5,70.6782
36.6,65.9314
36.7,55.394
36.8,56.6885
36.9,61.6351
37,71.7795
37.1,71.9495
37.2,70.4525
37.3,80.4978
37.4,66.4099
37.5,72.3574
37.6,71.0488
37.7,71.7839
37.8,70.1449
37.9,64.4818
38,62.9397
38.1,60.4965
38.2,61.9397
38.3,72.3878
38.4,66.1496
38.5,53.6045
38.6,52.8439
38.7,70.4196
38.8,73.3852
38.9,72.6994
39,67.1814
39.1,58.7753
39.2,58.0018
39.3,56.6799
39.4,63.6988
39.5,74.1894
39.6,73.3015
39.7,67.2163
39.8,57.8602
39.9,55.6782
40,59.6932
40.1,60.7818
40.2,80.9952
40.3,83.0125
40.4,73.2984
40.5,69.7728
40.6,75.8403
40.7,66.6741
40.8,57.186
40.9,63.9874
41,68.3925
41.1,73.8408
41.2,68.3109
41.3,73.7236
41.4,71.2992
41.5,65.3312
41.6,72.1233
41.7,66.5539
41.8,61.252
41.9,77.2651
42,66.1228
42.1,64.4777
42.2,62.8373
42.3,73.0508
42.4,74.6967
42.5,72.593
42.6,72.137
42.7,76.9576
42.8,75.8183
42.9,68.5007
43,65.3613
43.1,71.9089
43.2,53.7491
43.3,52.3789
43.4,54.4569
43.5,55.2854
43.6,62.6977
43.7,71.0308
43.8,69.742
43.9,74.8277
44,79.9945
44.1,72.4119
44.2,70.1585
44.3,73.9431
44.4,72.3268
44.5,79.9754
44.6,73.2175
44.7,71.7263
44.8,69.2758
44.9,72.6051
45,73.8294
45.1,65.005
45.2,55.7046
45.3,58.959
45.4,59.263
45.5,56.0482
45.6,62.4874
45.7,73.1245
45.8,68.6796
45.9,72.3701
46,81.8696
46.1,64.2854
46.2,74.4965
46.3,76.2855
46.4,67.8113
46.5,73.6763
46.6,69.3539
46.7,76.849
46.8,77.9933
46.9,80.764
47,78.2046
47.1,65.1739
47.2,67.7921
47.3,71.0305
47.4,69.4324
47.5,73.6149
47.6,78.2738
47.7,69.6004
47.8,64.7554
47.9,80.1898
48,74.9888
48.1,64.2385
48.2,72.0431
48.3,71.1366
48.4,69.6208
48.5,77.6658
48.6,76.6136
48.7,66.5512
48.8,78.0923
48.9,79.1323
49,67.5588
49.1,68.7406
49.2,74.301
49.3,73.6067
49.4,77.9681
49.5,80.9293
49.6,72.6078
49.7,77.2368
49.8,81.9975
49.9,73.0473
50,68.1076
50.1,74.9261
50.2,73.4797
50.3,76.1375
50.4,80.5817
50.5,73.2629
50.6,76.87
50.7,82.5187
50.8,74.5003
50.9,71.2631
51,72.5811
51.1,65.3032
51.2,78.0436
51.3,80.9349
51.4,63.4367
51.5,79.6236
51.6,79.8304
51.7,80.7202
51.8,76.2607
51.9,72.484
52,73.4667
52.1,76.5934
52.2,73.1427
52.3,73.4064
52.4,76.9223
52.5,82.6321
52.6,67.2891
52.7,77.6744
52.8,81.0408
52.9,73.4897
53,69.8005
53.1,72.6979
53.2,69.7261
53.3,76.6538
53.4,74.7621
53.5,71.945
53.6,77.9578
53.7,75.1633
53.8,68.4429
53.9,73.0189
54,72.8913
54.1,70.466
54.2,81.7655
54.3,72.9253
54.4,73.0785
54.5,78.6882
54.6,72.8254
54.7,68.1513
54.8,62.393
54.9,72.5992
55,74.0872
55.1,80.5995
55.2,67.6122
55.3,73.9126
55.4,71.3842
55.5,69.5418
55.6,79.7764
55.7,64.8182
55.8,74.48
55.9,67.3751
56,77.4337
56.1,75.6505
56.2,73.5533
56.3,70.2194
56.4,71.1134
56.5,74.9891
56.6,72.307
56.7,63.9618
56.8,76.2927
56.9,74.0882
57,57.0582
57.1,57.1963
57.2,58.2194
57.3,62.3786
57.4,72.973
57.5,83.4833
57.6,77.9624
57.7,76.8485
57.8,67.2922
57.9,74.3786
58,77.7492
58.1,77.3277
58.2,71.5218
58.3,74.9623
58.4,67.21
58.5,61.4769
58.6,61.7863
58.7,60.1603
58.8,61.4171
58.9,70.0192
59,76.2813
59.1,71.6323
59.2,67.1792
59.3,64.9648
59.4,72.0636
59.5,70.44
59.6,67.5869
59.7,66.1453
59.8,57.9396
59.9,56.4153
60,58.2766
60.1,68.0025
60.2,58.5177
60.3,83.8755
60.4,72.1791
60.5,66.1709
60.6,64.6071
60.7,67.665
60.8,75.4691
60.9,69.1462
61,73.4687
61.1,71.6958
61.2,72.313
61.3,67.4286
61.4,65.0818
61.5,82.3864
61.6,73.9494
61.7,64.9236
61.8,69.7959
61.9,78.9574
62,74.453
62.1,70.0444
62.2,79.5112
62.3,73.9112
62.4,68.6353
62.5,69.94
62.6,69.5915
62.7,73.3286
62.8,82.4749
62.9,67.5236
63,73.386
63.1,73.1245
63.2,64.8329
63.3,61.7888
63.4,71.701
63.5,69.7331
63.6,78.3219
63.7,77.7259
63.8,73.8225
63.9,73.4895
64,70.0655
64.1,73.3382
64.2,74.2766
64.3,81.2884
64.4,68.2235
64.5,57.8143
64.6,70.0102
64.7,70.0698
64.8,63.2661
64.9,59.4677
65,62.5691
65.1,69.7197
65.2,65.1614
65.3,70.8909
65.4,68.3029
65.5,70.7092
65.6,71.3071
65.7,75.6973
65.8,78.609
65.9,75.1754
66,70.0651
66.1,62.2592
66.2,68.8081
66.3,61.5372
66.4,71.4082
66.5,68.7262
66.6,62.6626
66.7,73.146
66.8,81.564
66.9,76.6133
67,80.3662
67.1,77.3225
67.2,73.8713
67.3,71.8536
67.4,74.5446
67.5,75.2573
67.6,79.5165
67.7,72.4697
67.8,77.2751
67.9,65.6441
68,64.8747
68.1,62.3952
68.2,58.6264
68.3,55.817
68.4,77.2373
68.5,67.4577
68.6,72.6725
68.7,68.8154
68.8,65.9164
68.9,75.4864
69,77.7921
69.1,79.7096
69.2,86.4896
69.3,84.2416
69.4,78.5534
69.5,80.925
69.6,75.9593
69.7,73.2559
69.8,79.1138
69.9,79.7096
70,66.6338
70.1,82.737
70.2,71.9228
70.3,77.8772
70.4,73.5822
70.5,75.2919
70.6,67.6373
70.7,67.9236
70.8,67.2843
70.9,69.6261
71,73.2024
71.1,77.2576
71.2,64.9946
71.3,70.6038
