time (sec),level (dB(SPL))
18.4,72.8602
18.5,61.2732
18.6,66.6303
18.7,72.9992
18.8,71.0127
18.9,70.9674
19,74.3124
19.1,82.0817
19.2,73.7422
19.3,70.1522
19.4,77.1718
19.5,75.2871
19.6,71.4794
19.7,75.5093
19.8,71.1283
19.9,71.6499
20,70.2614
20.1,66.4187
20.2,71.5796
20.3,74.9613
20.4,72.4379
20.5,63.1394
20.6,73.7479
20.7,64.266
20.8,74.0982
20.9,73.0303
21,68.2404
21.1,69.2962
21.2,65.8095
21.3,78.1061
21.4,70.7936
21.5,74.6334
21.6,55.8578
21.7,54.2012
21.8,54.8854
21.9,54.6023
22,53.6413
22.1,52.6269
22.2,54.6345
22.3,77.6828
22.4,74.1891
22.5,78.0831
22.6,76.0757
22.7,72.829
22.8,69.3534
22.9,62.0782
23,73.1119
23.1,69.4862
23.2,66.8507
23.3,66.5178
23.4,67.0877
23.5,70.1556
23.6,68.6704
23.7,74.1408
23.8,75.6028
23.9,66.641
24,87.5238
24.1,80.6111
24.2,77.2894
24.3,79.5774
24.4,76.263
24.5,76.4191
24.6,69.4812
24.7,55.1539
24.8,52.8653
24.9,52.8419
25,74.1676
25.1,78.7338
25.2,80.317
25.3,76.1968
25.4,73.192
25.5,74.7219
25.6,78.3814
25.7,73.6507
25.8,74.8114
25.9,73.0284
26,73.0283
26.1,80.867
26.2,74.8563
26.3,65.6509
26.4,72.4785
26.5,75.632
26.6,74.4766
26.7,78.2188
26.8,77.3171
26.9,75.1242
27,70.9199
27.1,75.023
27.2,64.9668
27.3,64.4252
27.4,64.647
27.5,66.5019
27.6,77.9538
27.7,75.3159
27.8,69.0067
27.9,70.0699
28,63.5613
28.1,65.3823
28.2,66.2057
28.3,70.9411
28.4,75.4324
28.5,72.931
28.6,72.4849
28.7,67.428
28.8,56.6815
28.9,61.7146
29,53.0552
29.1,56.5845
29.2,70.1976
29.3,79.8515
29.4,84.0094
29.5,74.3715
29.6,81.5977
29.7,71.3209
29.8,77.7917
29.9,75.1145
30,75.5052
30.1,81.8543
30.2,74.2584
30.3,69.9645
30.4,74.0788
30.5,73.0563
30.6,78.6509
30.7,74.3674
30.8,72.1836
30.9,62.692
31,67.6508
31.1,56.5913
31.2,71.4964
31.3,82.8174
31.4,82.1044
31.5,63.6352
31.6,75.843
31.7,75.669
31.8,80.9571
31.9,90.1098
32,86.5733
32.1,74.0925
32.2,73.8336
32.3,77.1123
32.4,74.0475
32.5,72.0469
32.6,74.787
32.7,84.8095
32.8,77.2915
32.9,75.0253
33,80.6883
33.1,85.9359
33.2,68.9492
33.3,72.8328
33.4,77.7479
33.5,71.6577
33.6,72.7212
33.7,71.4696
33.8,62.5018
33.9,56.7008
34,51.9603
34.1,51.2857
34.2,51.3025
34.3,50.7931
34.4,53.511
34.5,51.5519
34.6,52.6209
34.7,63.8208
34.8,76.5054
34.9,71.5699
35,67.4284
35.1,59.9944
35.2,66.9267
35.3,67.6903
35.4,63.1688
35.5,56.4223
35.6,53.8401
35.7,52.8667
35.8,67.1229
35.9,69.8452
36,71.3685
36.1,73.0577
36.2,70.757
36.3,69.4358
36.4,73.0012
36.5,71.9214
36.6,69.2023
36.7,70.0435
36.8,76.7332
36.9,77.59
37,73.0665
37.1,73.8121
37.2,74.7498
37.3,77.3054
37.4,74.6605
37.5,72.1676
37.6,74.9684
37.7,73.4375
37.8,71.9547
37.9,71.8464
38,70.7698
38.1,78.8619
38.2,76.1981
38.3,74.4296
38.4,74.0375
38.5,76.1388
38.6,74.7878
38.7,73.4451
38.8,75.0703
38.9,73.6729
39,71.5449
39.1,72.5499
39.2,73.3157
39.3,79.9938
39.4,75.416
39.5,73.4127
39.6,73.9717
39.7,75.6198
39.8,72.5012
39.9,68.9789
40,77.6376
40.1,75.8267
40.2,76.4388
40.3,77.9379
40.4,72.7537
40.5,71.3085
40.6,72.6488
40.7,74.9072
40.8,72.0693
40.9,71.6448
41,70.8434
41.1,74.2185
41.2,75.5416
41.3,71.2041
41.4,69.0429
41.5,68.2772
41.6,68.4
41.7,73.6654
41.8,74.359
41.9,84.1773
42,77.979
42.1,77.3704
42.2,73.9719
42.3,82.2433
42.4,75.0253
42.5,70.339
42.6,67.0895
42.7,67.8422
42.8,70.7079
42.9,71.5487
43,81.5671
43.1,87.8215
43.2,85.9518
43.3,77.0482
43.4,73.3277
43.5,74.0751
43.6,81.2873
43.7,83.0366
43.8,82.3595
43.9,78.425
44,70.7909
44.1,85.0603
44.2,85.6528
44.3,84.1986
44.4,74.9123
44.5,73.7284
44.6,73.075
44.7,72.6486
44.8,71.2525
44.9,75.2028
45,76.8914
45.1,77.2805
45.2,75.1477
45.3,75.2632
45.4,75.1941
45.5,84.5953
45.6,80.377
45.7,80.2391
45.8,75.7902
45.9,81.4443
46,80.4505
46.1,89.4627
46.2,79.0785
46.3,82.8933
46.4,80.4183
46.5,82.9645
46.6,84.698
46.7,83.4856
46.8,84.5884
46.9,85.0378
47,86.3641
47.1,85.6456
47.2,85.7695
47.3,84.8252
47.4,82.8475
47.5,76.6646
47.6,74.8519
47.7,75.1865
47.8,75.9246
47.9,76.2656
48,76.9027
48.1,83.8636
48.2,88.3096
48.3,85.4916
48.4,80.2475
48.5,90.6669
48.6,87.3309
48.7,87.0242
48.8,86.617
48.9,84.4581
49,79.5266
49.1,76.4097
49.2,84.3746
49.3,80.975
49.4,77.9592
49.5,78.7942
49.6,75.9529
49.7,74.4804
49.8,73.9582
49.9,73.8456
50,74.2081
50.1,75.037
50.2,84.5973
50.3,83.3721
50.4,76.7396
50.5,83.7604
50.6,81.5853
50.7,82.4766
50.8,81.7383
50.9,83.8385
51,86.3845
51.1,86.2807
51.2,83.8082
51.3,76.4485
51.4,82.2714
51.5,81.8955
51.6,78.812
51.7,78.018
51.8,82.9991
51.9,81.7018
52,80.9689
52.1,80.9602
52.2,77.9226
52.3,79.5488
52.4,77.6467
52.5,75.9472
52.6,75.1304
52.7,77.6163
52.8,78.1896
52.9,76.7527
53,88.775
53.1,83.0107
53.2,83.857
53.3,82.2985
53.4,81.8399
53.5,81.2109
53.6,82.3436
53.7,82.694
53.8,81.2907
53.9,72.9517
54,77.7731
54.1,87.9713
54.2,82.5234
54.3,72.6432
54.4,78.6356
54.5,74.7452
54.6,71.7491
54.7,72.1911
54.8,78.897
54.9,80.2907
55,76.6612
55.1,75.3542
55.2,74.7166
55.3,79.3885
55.4,79.6592
55.5,80.9574
55.6,83.845
55.7,79.5507
55.8,80.1182
55.9,78.4766
56,74.7013
56.1,79.8536
56.2,78.4181
56.3,77.0406
56.4,83.4882
56.5,81.3708
56.6,81.2104
56.7,81.78
56.8,82.9516
56.9,83.7069
57,83.7948
57.1,86.3116
57.2,91.0742
57.3,88.2156
57.4,77.2626
57.5,76.3997
57.6,74.2864
57.7,76.8874
57.8,86.633
57.9,88.6895
58,84.3642
58.1,85.4892
58.2,83.4139
58.3,81.5587
58.4,87.0371
58.5,84.4835
58.6,88.4479
58.7,86.9053
58.8,84.1167
58.9,88.6473
59,86.5195
59.1,78.0179
59.2,75.4871
59.3,89.1579
59.4,76.5618
59.5,77.1363
59.6,81.0685
59.7,86.6781
59.8,83.8708
59.9,80.9706
60,82.3768
60.1,81.1629
60.2,78.0051
60.3,79.771
60.4,76.2974
60.5,79.5559
60.6,74.9881
60.7,79.0032
60.8,83.9163
60.9,83.192
61,83.2211
61.1,81.6648
61.2,82.7461
61.3,80.5414
61.4,76.781
61.5,79.1361
61.6,78.4377
61.7,81.0716
61.8,78.8951
61.9,79.9201
62,77.3979
62.1,82.4981
62.2,77.7837
62.3,74.9898
62.4,71.3071
62.5,78.571
62.6,81.5645
62.7,84.7936
62.8,80.557
62.9,80.9367
63,86.1576
63.1,83.8949
63.2,84.563
63.3,83.8061
63.4,81.4843
63.5,80.1243
63.6,73.2995
63.7,76.5662
63.8,86.3636
63.9,80.073
64,81.9615
64.1,81.3998
64.2,79.6279
64.3,78.6992
64.4,78.1724
64.5,80.895
64.6,79.848
64.7,75.2634
64.8,76.4012
64.9,75.6751
65,77.1205
65.1,78.7721
65.2,79.5273
65.3,81.7831
65.4,77.7513
65.5,67.1978
65.6,77.3544
65.7,76.727
65.8,71.3534
65.9,65.6828
66,73.6495
66.1,61.9501
66.2,58.896
66.3,61.032
66.4,62.1104
66.5,59.4412
66.6,56.3339
66.7,68.3618
66.8,86.7224
66.9,78.112
67,87.3214
67.1,78.1803
67.2,74.1025
67.3,75.8221
67.4,60.3349
67.5,62.672
67.6,74.1551
67.7,71.9936
67.8,71.8851
67.9,76.613
68,80.0227
68.1,89.4086
68.2,92.3522
68.3,82.4316
68.4,77.9454
68.5,76.7964
68.6,74.1497
68.7,76.8259
68.8,78.161
68.9,78.1611
69,73.8855
69.1,75.8862
69.2,74.5662
69.3,70.1597
69.4,81.2761
69.5,68.71
69.6,70.4932
69.7,62.5858
69.8,57.8309
69.9,60.5053
70,60.142
70.1,76.9431
70.2,72.8696
70.3,73.1738
70.4,79.7867
70.5,72.6761
70.6,68.7458
70.7,71.8796
70.8,69.7941
70.9,58.7114
71,70.128
71.1,74.359
71.2,76.8868
71.3,79.3898
71.4,69.8338
71.5,74.3755
