time (sec),level (dB(SPL))
17.7,76.4835
17.8,77.3506
17.9,78.2004
18,80.0806
18.1,76.9436
18.2,76.0813
18.3,75.8284
18.4,75.8803
18.5,75.9555
18.6,75.8432
18.7,82.9248
18.8,82.3376
18.9,76.6719
19,76.833
19.1,87.6461
19.2,84.4925
19.3,80.1366
19.4,77.337
19.5,76.6483
19.6,82.0789
19.7,77.6477
19.8,76.9168
19.9,76.7268
20,77.2115
20.1,76.4523
20.2,76.1339
20.3,75.9871
20.4,76.0091
20.5,76.0101
20.6,76.0244
20.7,75.95
20.8,76.1136
20.9,77.8761
21,79.4399
21.1,83.8464
21.2,77.891
21.3,75.9636
21.4,76.0491
21.5,76.0218
21.6,76.1094
21.7,76.0099
21.8,77.8971
21.9,80.7337
22,76.7142
22.1,81.493
22.2,80.1197
22.3,82.1626
22.4,79.3801
22.5,78.2216
22.6,78.8096
22.7,76.5744
22.8,76.0501
22.9,76.0896
23,75.9756
23.1,76.0166
23.2,77.7318
23.3,82.0639
23.4,77.7252
23.5,79.1518
23.6,80.9529
23.7,79.0934
23.8,80.7956
23.9,77.4872
24,76.0801
24.1,76.4987
24.2,77.494
24.3,77.4875
24.4,77.6666
24.5,78.438
24.6,82.1186
24.7,77.1968
24.8,75.9336
24.9,75.8194
25,75.7398
25.1,75.753
25.2,75.6407
25.3,75.6833
25.4,79.0511
25.5,76.0964
25.6,77.8164
25.7,80.4754
25.8,81.1465
25.9,80.8148
26,79.8379
26.1,78.9014
26.2,76.6848
26.3,77.6028
26.4,77.9527
26.5,79.9857
26.6,77.4749
26.7,76.6362
26.8,77.2621
26.9,78.2372
27,78.4553
27.1,76.8178
27.2,78.1661
27.3,76.1396
27.4,76.0139
27.5,75.7271
27.6,76.7228
27.7,78.145
27.8,78.6656
27.9,78.0576
28,78.0449
28.1,76.8635
28.2,78.7569
28.3,77.6452
28.4,77.1608
28.5,77.2441
28.6,76.7021
28.7,75.974
28.8,75.775
28.9,76.7409
29,75.6757
29.1,75.9238
29.2,75.8629
29.3,75.6866
29.4,75.693
29.5,77.325
29.6,76.3645
29.7,78.7182
29.8,75.8885
29.9,76.085
30,76.3014
30.1,76.4686
30.2,77.1803
30.3,76.8024
30.4,76.405
30.5,75.856
30.6,75.6957
30.7,75.8478
30.8,75.8421
30.9,76.2592
31,75.9239
31.1,76.008
31.2,75.7106
31.3,75.7286
31.4,75.7532
31.5,75.6983
31.6,75.6644
31.7,75.9965
31.8,76.6186
31.9,76.5591
32,77.7647
32.1,76.9321
32.2,76.1966
32.3,75.9762
32.4,75.8414
32.5,75.7713
32.6,75.6887
32.7,75.7019
32.8,75.6947
32.9,75.7204
33,76.0969
33.1,76.5778
33.2,80.0037
33.3,83.2512
33.4,83.5786
33.5,79.0569
33.6,79.6517
33.7,81.5937
33.8,77.1329
33.9,78.4091
34,76.4712
34.1,77.4738
34.2,77.5217
34.3,76.5834
34.4,77.5913
34.5,76.1398
34.6,76.2387
34.7,76.433
34.8,76.1128
34.9,75.8761
35,75.9195
35.1,75.8342
35.2,75.849
35.3,77.7721
35.4,78.1759
35.5,77.3522
35.6,76.5439
35.7,76.2203
35.8,76.055
35.9,75.643
36,75.9062
36.1,75.8629
36.2,75.7571
36.3,75.8574
36.4,75.8405
36.5,75.5838
36.6,75.4476
36.7,75.4724
36.8,81.0615
36.9,81.6484
37,75.9271
37.1,75.5829
37.2,77.3448
37.3,77.345
37.4,75.7073
37.5,75.6137
37.6,75.1946
37.7,75.1655
37.8,75.1829
37.9,75.1305
38,75.1036
38.1,75.8766
38.2,84.5869
38.3,86.0001
38.4,82.8664
38.5,83.4074
38.6,79.1206
38.7,75.1325
38.8,75.4558
38.9,75.2736
39,76.1076
39.1,82.6102
39.2,83.7498
39.3,81.9985
39.4,77.5863
39.5,76.7452
39.6,77.7327
39.7,80.3172
39.8,75.1825
39.9,75.2307
40,75.1791
40.1,79.6772
40.2,80.3243
40.3,80.8289
40.4,85.5498
40.5,77.5137
40.6,75.6229
40.7,87.4363
40.8,85.1976
40.9,75.5046
41,75.3954
41.1,74.9852
41.2,75.068
41.3,75.7229
41.4,75.6116
41.5,77.3428
41.6,76.8699
41.7,77.887
41.8,81.7943
41.9,77.8779
42,77.1148
42.1,76.4036
42.2,76.1422
42.3,76.5646
42.4,78.1019
42.5,75.5975
42.6,75.3755
42.7,75.4267
42.8,75.3608
42.9,75.3443
43,75.3916
43.1,76.7611
43.2,78.1938
43.3,76.711
43.4,79.0089
43.5,75.9734
43.6,76.9723
43.7,75.5215
43.8,80.0718
43.9,76.1732
44,75.8874
44.1,75.4482
44.2,75.5694
44.3,76.03
44.4,77.8578
44.5,77.0524
44.6,78.4231
44.7,79.0379
44.8,93.0372
44.9,88.3358
45,77.2867
45.1,81.9346
45.2,81.7642
45.3,77.6468
45.4,75.6051
45.5,75.5558
45.6,75.6409
45.7,75.628
45.8,75.5599
45.9,76.1615
46,85.3129
46.1,79.9644
46.2,76.3802
46.3,77.2367
46.4,76.2981
46.5,79.0098
46.6,78.7454
46.7,81.3187
46.8,75.5966
46.9,76.4271
47,86.5062
47.1,81.9966
47.2,80.3682
47.3,77.1488
47.4,78.8941
47.5,78.6617
47.6,77.3886
47.7,76.2366
47.8,75.8681
47.9,76.3282
48,75.8732
48.1,76.6302
48.2,82.0896
48.3,76.1948
48.4,75.98
48.5,77.5547
48.6,82.0969
48.7,81.9926
48.8,81.0213
48.9,78.4453
49,76.7984
49.1,76.9194
49.2,75.9769
49.3,75.5406
49.4,77.9131
49.5,79.0551
49.6,76.8504
49.7,77.263
49.8,76.617
49.9,75.8851
50,75.5954
50.1,76.0611
50.2,75.9267
50.3,75.5057
50.4,75.7335
50.5,75.84
50.6,75.9398
50.7,75.6121
50.8,75.9163
50.9,75.81
51,75.5662
51.1,75.6848
51.2,75.7897
51.3,75.5118
51.4,75.5812
51.5,75.5032
51.6,75.5443
51.7,75.4564
51.8,75.5722
51.9,75.4541
52,76.1069
52.1,79.4455
52.2,75.8507
52.3,76.0441
52.4,75.6343
52.5,76.8192
52.6,75.9975
52.7,75.657
52.8,76.0587
52.9,75.7164
53,75.9543
53.1,76.2981
53.2,76.0061
53.3,75.9854
53.4,77.1899
53.5,77.6771
53.6,75.8836
53.7,75.5539
53.8,75.6403
53.9,75.8582
54,75.8681
54.1,75.7832
54.2,75.7135
54.3,77.8622
54.4,86.8069
54.5,82.8888
54.6,82.2228
54.7,79.6259
54.8,75.703
54.9,79.3535
55,78.5229
55.1,79.2386
55.2,76.634
55.3,75.4867
55.4,75.5366
55.5,75.5849
55.6,75.5725
55.7,78.2874
55.8,84.8368
55.9,81.774
56,76.5508
56.1,79.8595
56.2,84.3451
56.3,80.1238
56.4,76.6175
56.5,77.0002
56.6,76.695
56.7,76.1409
56.8,87.3758
56.9,79.2025
57,77.9704
57.1,88.094
57.2,82.7864
57.3,82.17
57.4,78.0068
57.5,77.7419
57.6,78.6109
57.7,78.2251
57.8,77.9072
57.9,76.9242
58,75.8233
58.1,87.0632
58.2,81.0502
58.3,77.8752
58.4,76.6885
58.5,76.4837
58.6,79.2525
58.7,84.5005
58.8,75.7997
58.9,76.0323
59,76.0782
59.1,76.333
59.2,76.4579
59.3,76.1689
59.4,75.8053
59.5,75.5359
59.6,76.3936
59.7,76.878
59.8,85.574
59.9,83.9724
60,82.995
60.1,80.1466
60.2,78.868
60.3,86.2344
60.4,85.0451
60.5,81.5599
60.6,76.7412
60.7,77.5951
60.8,76.3739
60.9,78.2805
61,80.8485
61.1,80.7519
61.2,82.498
61.3,79.1926
61.4,77.6012
61.5,81.4107
61.6,78.0027
61.7,76.2148
61.8,78.4007
61.9,79.6689
62,86.5151
62.1,78.3121
62.2,76.9503
62.3,79.6406
62.4,76.1981
62.5,78.7292
62.6,75.8365
62.7,76.7378
62.8,83.045
62.9,81.9955
63,76.0658
63.1,75.4564
63.2,75.5506
63.3,75.4439
63.4,77.6244
63.5,81.4191
63.6,76.6981
63.7,75.4368
63.8,75.4324
63.9,75.5081
64,75.5709
64.1,75.4893
64.2,75.4727
64.3,75.465
64.4,77.0847
64.5,77.2185
64.6,83.6196
64.7,84.0846
64.8,76.8103
64.9,81.372
65,75.5161
65.1,78.0894
65.2,77.2119
65.3,75.9569
65.4,75.6899
65.5,75.8705
65.6,80.6586
65.7,76.4965
65.8,76.3276
65.9,75.4518
66,81.4317
66.1,80.0691
66.2,82.7284
66.3,79.6058
66.4,77.1363
66.5,76.1402
66.6,77.2724
66.7,76.7223
66.8,76.2486
66.9,80.9591
67,77.6941
67.1,79.0973
67.2,78.5032
67.3,82.0101
67.4,78.4741
67.5,79.4476
67.6,76.1747
67.7,76.6104
67.8,77.8993
67.9,77.7924
68,78.5263
68.1,78.7584
68.2,76.6674
68.3,75.9383
68.4,76.4114
68.5,76.5513
68.6,76.0236
68.7,76.0158
68.8,76.009
68.9,75.9509
69,76.0771
69.1,77.4424
69.2,80.5245
69.3,76.1861
69.4,78.4389
69.5,76.4868
69.6,76.2242
69.7,76.0401
69.8,75.943
69.9,76.4154
70,76.7584
70.1,76.6171
70.2,78.6567
70.3,75.9766
70.4,77.0744
70.5,77.6582
70.6,76.7996
70.7,76.426
70.8,76.1922
70.9,78.0418
71,78.6736
71.1,80.6708
