time (sec),level (dB(SPL))
36.4,77.109
36.5,76.0791
36.6,75.1326
36.7,76.504
36.8,78.6779
36.9,75.4033
37,74.6018
37.1,74.6783
37.2,74.4811
37.3,80.4442
37.4,80.8067
37.5,75.9468
37.6,74.8244
37.7,75.1238
37.8,75.7865
37.9,77.9633
38,77.8576
38.1,74.8912
38.2,83.2387
38.3,86.6861
38.4,75.2154
38.5,75.0536
38.6,74.8573
38.7,74.7879
38.8,74.2197
38.9,74.7347
39,74.5605
39.1,76.7643
39.2,78.5882
39.3,75.7151
39.4,74.5713
39.5,76.8155
39.6,76.5683
39.7,75.4931
39.8,75.127
39.9,75.7009
40,75.0222
40.1,74.6181
40.2,75.2267
40.3,76.3113
40.4,79.1998
40.5,79.9247
40.6,77.198
40.7,77.0661
40.8,78.1917
40.9,75.7879
41,75.1078
41.1,76.8196
41.2,75.351
41.3,79.8765
41.4,83.5513
41.5,75.2609
41.6,80.5609
41.7,79.3877
41.8,76.6364
41.9,80.9097
42,76.1269
42.1,75.0966
42.2,78.9701
42.3,77.6061
42.4,75.4501
42.5,74.8614
42.6,74.7188
42.7,74.6292
42.8,76.2726
42.9,82.8736
43,80.0242
43.1,75.1227
43.2,74.6258
43.3,74.6477
43.4,74.6379
43.5,74.6776
43.6,85.9717
43.7,81.5039
43.8,80.6982
43.9,80.7632
44,79.2998
44.1,78.116
44.2,87.9454
44.3,88.0991
44.4,82.4846
44.5,74.348
44.6,74.7345
44.7,74.9948
44.8,75.7553
44.9,80.3816
45,77.1959
45.1,76.1005
45.2,75.4447
45.3,75.2896
45.4,74.445
45.5,74.4299
45.6,74.3709
45.7,74.3197
45.8,74.3472
45.9,74.4117
46,74.3763
46.1,74.4912
46.2,74.6507
46.3,75.8601
46.4,78.2326
46.5,78.2253
46.6,76.4338
46.7,77.9083
46.8,83.4787
46.9,83.1064
47,77.8956
47.1,76.3787
47.2,78.4042
47.3,76.4326
47.4,76.178
47.5,76.3651
47.6,75.5737
47.7,74.6654
47.8,74.7718
47.9,74.4498
48,74.246
48.1,74.2029
48.2,74.2217
48.3,74.5
48.4,74.5492
48.5,74.4506
48.6,74.5224
48.7,74.9479
48.8,76.4979
48.9,77.7189
49,77.3796
49.1,75.385
49.2,74.8239
49.3,75.2462
49.4,75.0252
49.5,76.2101
49.6,75.067
49.7,75.3331
49.8,75.0255
49.9,74.9986
50,75.1359
50.1,77.8271
50.2,77.4614
50.3,75.2914
50.4,76.7443
50.5,76.5477
50.6,75.5895
50.7,79.4029
50.8,76.6822
50.9,77.327
51,78.0236
51.1,77.1299
51.2,77.8168
51.3,79.5498
51.4,79.6416
51.5,90.1629
51.6,82.1681
51.7,77.1314
51.8,74.605
51.9,74.4989
52,74.6006
52.1,74.379
52.2,74.8176
52.3,79.4669
52.4,85.0908
52.5,84.971
52.6,78.4064
52.7,77.5326
52.8,78.8171
52.9,80.4017
53,77.787
53.1,79.0437
53.2,86.0392
53.3,81.3361
53.4,80.2083
53.5,79.1582
53.6,76.5586
53.7,78.3296
53.8,85.1955
53.9,83.9349
54,78.3737
54.1,76.1761
54.2,75.1027
54.3,74.6583
54.4,74.5127
54.5,75.8334
54.6,88.9996
54.7,77.4248
54.8,77.3568
54.9,75.8515
55,75.2873
55.1,74.7275
55.2,76.0306
55.3,75.2241
55.4,76.115
55.5,77.465
55.6,76.3674
55.7,78.1755
55.8,74.807
55.9,74.4277
56,74.5854
56.1,78.2662
56.2,76.2654
56.3,74.8241
56.4,74.6189
56.5,75.9677
56.6,75.2609
56.7,79.7248
56.8,76.0492
56.9,77.1658
57,78.0727
57.1,84.115
57.2,77.0006
57.3,75.9719
57.4,75.9405
57.5,75.9278
57.6,74.7451
57.7,75.6621
57.8,75.631
57.9,75.0638
58,76.058
58.1,75.0971
58.2,74.3713
58.3,74.2509
58.4,74.1758
58.5,74.7682
58.6,76.6936
58.7,79.3893
58.8,78.519
58.9,76.484
59,87.563
59.1,83.0395
59.2,75.7404
59.3,74.693
59.4,74.7296
59.5,75.2392
59.6,74.5823
59.7,75.3983
59.8,74.2276
59.9,76.2116
60,74.2083
60.1,74.3447
60.2,74.2447
60.3,74.223
60.4,74.3224
60.5,74.4935
60.6,74.2726
60.7,74.2341
60.8,78.0515
60.9,75.0716
61,74.6969
61.1,79.2927
61.2,74.8889
61.3,74.6523
61.4,74.786
61.5,74.4442
61.6,74.6939
61.7,84.3139
61.8,75.049
61.9,74.4577
62,74.3407
62.1,74.8206
62.2,74.3037
62.3,74.3505
62.4,74.957
62.5,75.1318
62.6,76.8597
62.7,76.6235
62.8,75.3256
62.9,74.4784
63,77.6795
63.1,74.6351
63.2,76.1739
63.3,77.3594
63.4,80.5058
63.5,74.7483
63.6,74.6127
63.7,74.4038
63.8,74.3439
63.9,74.1002
64,74.1225
64.1,76.2537
64.2,77.9192
64.3,75.2342
64.4,74.8358
64.5,74.8679
64.6,80.5307
64.7,80.0353
64.8,78.7978
64.9,75.7358
65,74.1091
65.1,76.8041
65.2,74.5425
65.3,74.063
65.4,73.8781
65.5,77.2064
65.6,79.1513
65.7,80.9352
65.8,82.5747
65.9,76.5264
66,76.3663
66.1,74.5679
66.2,75.0481
66.3,88.6112
66.4,81.1551
66.5,76.7473
66.6,75.5312
66.7,74.6118
66.8,74.2912
66.9,74.126
67,77.3687
67.1,75.5122
67.2,75.6354
67.3,78.0454
67.4,76.3383
67.5,76.631
67.6,76.5075
67.7,74.6186
67.8,75.6222
67.9,83.8551
68,89.3993
68.1,85.2716
68.2,75.6352
68.3,77.0343
68.4,78.873
68.5,75.1107
68.6,75.6764
68.7,74.3951
68.8,74.3214
68.9,74.3909
69,75.5494
69.1,74.4473
69.2,75.4184
69.3,80.7227
69.4,75.3302
69.5,74.6779
69.6,74.3366
69.7,74.4312
69.8,75.6386
69.9,77.1552
70,77.781
70.1,77.2509
70.2,74.9237
70.3,76.2348
70.4,76.1993
70.5,74.6948
70.6,75.2311
70.7,75.2677
70.8,74.5347
70.9,75.0982
71,74.0679
71.1,73.9588
