time (sec),level (dB(SPL))
11.7,75.6715
11.8,75.591
11.9,75.3946
12,75.4357
12.1,75.4438
12.2,75.3538
12.3,75.8703
12.4,76.2973
12.5,75.7873
12.6,75.5842
12.7,75.5422
12.8,75.3575
12.9,75.3448
13,75.3196
13.1,75.2754
13.2,75.2418
13.3,75.522
13.4,76.471
13.5,76.085
13.6,76.0723
13.7,76.5458
13.8,75.966
13.9,75.6066
14,75.5255
14.1,75.3782
14.2,75.4203
14.3,75.3454
14.4,75.3312
14.5,75.2901
14.6,75.3468
14.7,75.1429
14.8,75.3641
14.9,75.6378
15,75.4416
15.1,75.2598
15.2,75.0918
15.3,75.0674
15.4,75.1214
15.5,77.2108
15.6,76.3585
15.7,75.1109
15.8,75.135
15.9,74.971
16,74.9351
16.1,75.4208
16.2,76.1382
16.3,75.4087
16.4,75.1581
16.5,74.8551
16.6,74.8338
16.7,74.8214
16.8,76.4013
16.9,76.5934
17,75.6871
17.1,75.2689
17.2,74.9561
17.3,74.9098
17.4,74.902
17.5,76.0916
17.6,75.5343
17.7,75.0446
17.8,75.0064
17.9,75.1335
18,75.0499
18.1,75.3536
18.2,75.7451
18.3,75.4758
18.4,75.4706
18.5,75.5933
18.6,75.5513
18.7,75.4685
18.8,77.5915
18.9,80.1307
19,81.5359
19.1,81.6798
19.2,81.1951
19.3,76.9047
19.4,75.5553
19.5,75.5133
19.6,78.7268
19.7,79.9239
19.8,79.9186
19.9,76.2946
20,81.5806
20.1,79.1278
20.2,78.6683
20.3,80.5334
20.4,80.8563
20.5,78.9816
20.6,78.7482
20.7,84.6406
20.8,77.6726
20.9,77.3788
21,79.651
21.1,77.5075
21.2,77.21
21.3,78.1302
21.4,77.5137
21.5,75.7407
21.6,75.5636
21.7,75.4824
21.8,75.5393
21.9,75.4419
22,76.2793
22.1,75.7738
22.2,75.6773
22.3,76.6646
22.4,77.4329
22.5,81.3931
22.6,78.0609
22.7,77.2232
22.8,76.6862
22.9,79.2681
23,83.865
23.1,78.4429
23.2,78.1691
23.3,78.4559
23.4,77.8533
23.5,80.9014
23.6,77.6939
23.7,76.0429
23.8,76.0791
23.9,84.0264
24,77.4457
24.1,76.3651
24.2,76.2835
24.3,75.4067
24.4,75.4864
24.5,75.4825
24.6,75.4863
24.7,78.8014
24.8,76.8086
24.9,76.409
25,76.3414
25.1,75.9591
25.2,75.8906
25.3,75.4885
25.4,75.5901
25.5,75.4572
25.6,76.2159
25.7,76.2124
25.8,75.9667
25.9,75.4999
26,75.4919
26.1,75.5247
26.2,75.4315
26.3,75.544
26.4,75.4904
26.5,75.3625
26.6,75.4051
26.7,75.3869
26.8,75.3534
26.9,75.4033
27,75.4221
27.1,75.4001
27.2,75.932
27.3,75.8347
27.4,79.8144
27.5,82.8023
27.6,76.8186
27.7,76.3002
27.8,77.3694
27.9,79.6578
28,81.7011
28.1,79.5408
28.2,75.8447
28.3,75.9456
28.4,78.3458
28.5,75.7281
28.6,75.7847
28.7,76.893
28.8,76.5245
28.9,77.7099
29,75.5917
29.1,75.6288
29.2,76.7489
29.3,81.0927
29.4,76.0987
29.5,76.6718
29.6,76.3683
29.7,75.3793
29.8,75.4048
29.9,75.348
30,75.4313
30.1,75.398
30.2,76.4101
30.3,78.4621
30.4,76.0503
30.5,78.6129
30.6,80.2938
30.7,84.8301
30.8,75.7163
30.9,75.367
31,77.5994
31.1,76.6246
31.2,76.6225
31.3,75.9471
31.4,76.7037
31.5,80.1806
31.6,80.089
31.7,75.7302
31.8,76.7286
31.9,75.8947
32,76.899
32.1,79.0725
32.2,78.0894
32.3,75.7861
32.4,76.1326
32.5,75.7916
32.6,75.6237
32.7,75.3925
32.8,75.4429
32.9,75.343
33,75.3328
33.1,75.4245
33.2,75.3963
33.3,77.2923
33.4,82.1469
33.5,77.3783
33.6,75.3934
33.7,75.4605
33.8,76.7381
33.9,80.2378
34,79.7776
34.1,76.2396
34.2,77.4665
34.3,76.5131
34.4,76.2956
34.5,75.4303
34.6,75.4751
34.7,75.3954
34.8,75.3767
34.9,75.4009
35,75.372
35.1,75.4227
35.2,75.4489
35.3,75.382
35.4,75.3734
35.5,76.4708
35.6,76.7574
35.7,78.0133
35.8,77.8107
35.9,78.1045
36,76.9496
36.1,76.6645
36.2,76.8129
36.3,77.1313
36.4,77.5409
36.5,77.3545
36.6,77.5413
36.7,77.5121
36.8,79.8203
36.9,77.7571
37,79.3303
37.1,78.1871
37.2,79.2136
37.3,78.4902
37.4,77.4438
37.5,77.6135
37.6,77.5172
37.7,79.5813
37.8,77.9579
37.9,77.5576
38,77.9285
38.1,77.7042
38.2,78.2732
38.3,82.1222
38.4,77.5939
38.5,77.3345
38.6,77.3494
38.7,77.6052
38.8,77.1921
38.9,77.1866
39,77.4073
39.1,77.488
39.2,77.1423
39.3,77.2274
39.4,77.1797
39.5,77.2038
39.6,77.2402
39.7,78.9937
39.8,77.4887
39.9,77.1619
40,77.2623
40.1,77.5636
40.2,77.2223
40.3,77.9624
40.4,77.2828
40.5,77.1641
40.6,77.23
40.7,77.1403
40.8,79.5184
40.9,84.0382
41,78.1329
41.1,77.158
41.2,77.5243
41.3,77.3786
41.4,77.1196
41.5,77.273
41.6,82.7096
41.7,84.0213
41.8,80.6512
41.9,77.2384
42,77.5884
42.1,77.7172
42.2,77.9789
42.3,77.6002
42.4,77.4127
42.5,81.4746
42.6,80.2201
42.7,77.5129
42.8,78.06
42.9,77.5851
43,77.7712
43.1,77.8577
43.2,77.5141
43.3,77.4035
43.4,77.3132
43.5,77.276
43.6,77.2469
43.7,77.1854
43.8,77.5123
43.9,77.0754
44,77.1043
44.1,77.1653
44.2,77.2006
44.3,77.3201
44.4,77.6049
44.5,77.7487
44.6,78.7565
44.7,79.8364
44.8,78.6763
44.9,78.1368
45,79.2028
45.1,80.3797
45.2,81.4652
45.3,78.9312
45.4,79.6687
45.5,78.6874
45.6,81.2707
45.7,82.9908
45.8,77.6631
45.9,78.5607
46,77.6235
46.1,77.3655
46.2,77.3661
46.3,77.1317
46.4,77.1687
46.5,77.4647
46.6,77.8664
46.7,77.4889
46.8,78.2776
46.9,77.6781
47,77.3859
47.1,77.7823
47.2,77.901
47.3,78.291
47.4,77.454
47.5,77.3326
47.6,77.0993
47.7,77.106
47.8,77.2007
47.9,77.3213
48,77.0649
48.1,76.9821
48.2,77.0749
48.3,77.1447
48.4,77.172
48.5,77.5527
48.6,77.9326
48.7,77.4957
48.8,77.6089
48.9,77.675
49,77.8443
49.1,77.244
49.2,77.1295
49.3,77.2551
49.4,77.443
49.5,77.1132
49.6,82.3655
49.7,78.8853
49.8,78.6245
49.9,77.0074
50,77.0137
50.1,75.8933
50.2,79.7143
50.3,75.4732
50.4,78.112
50.5,75.3655
50.6,75.6651
50.7,75.8731
50.8,76.0705
50.9,76.947
51,75.9649
51.1,78.9599
51.2,76.4539
51.3,76.1242
51.4,75.9108
51.5,77.4934
51.6,75.4927
51.7,75.873
51.8,75.5156
51.9,75.5768
52,75.2519
52.1,75.3685
52.2,75.3748
52.3,75.7246
52.4,75.4518
52.5,75.4918
52.6,75.3005
52.7,75.3316
52.8,76.5958
52.9,76.0149
53,75.8734
53.1,75.6231
53.2,76.2449
53.3,81.286
53.4,75.4876
53.5,75.3296
53.6,75.1029
53.7,75.808
53.8,77.0427
53.9,77.7112
54,79.2691
54.1,78.1506
54.2,77.4311
54.3,77.6446
54.4,76.2008
54.5,77.0294
54.6,76.1782
54.7,75.8135
54.8,76.4895
54.9,76.1065
55,76.0277
55.1,76.8637
55.2,80.0096
55.3,77.368
55.4,77.5456
55.5,78.4468
55.6,77.4626
55.7,76.1386
55.8,76.2226
55.9,77.0321
56,76.2441
56.1,76.4839
56.2,76.0804
56.3,76.5497
56.4,78.6175
56.5,78.2767
56.6,75.2813
56.7,76.0237
56.8,75.6446
56.9,75.3035
57,75.6854
57.1,75.9577
57.2,75.2778
57.3,78.5022
57.4,74.9245
57.5,74.8588
57.6,74.7764
57.7,75.1943
57.8,74.4064
57.9,74.6061
58,75.7424
58.1,74.7318
58.2,74.6202
58.3,74.6527
58.4,75.2303
58.5,73.9878
58.6,73.394
58.7,71.7607
58.8,70.9452
58.9,70.4423
59,69.6082
59.1,69.7347
59.2,76.8512
59.3,70.643
59.4,80.2781
59.5,81.3505
59.6,73.2022
59.7,77.7951
59.8,74.6246
59.9,69.364
60,71.8569
60.1,77.6369
60.2,71.3046
60.3,67.2704
60.4,67.4078
60.5,67.4993
60.6,72.0166
60.7,73.2698
60.8,70.5732
60.9,72.8061
61,70.6459
61.1,73.3791
61.2,74.2419
61.3,74.4121
61.4,75.4718
61.5,75.7123
61.6,75.7617
61.7,75.4906
61.8,75.4591
61.9,75.3564
62,75.6794
62.1,75.4555
62.2,75.5534
62.3,75.4777
62.4,75.4357
62.5,75.8106
62.6,75.522
62.7,75.578
62.8,75.4233
62.9,75.4888
63,75.5885
63.1,75.818
63.2,75.629
63.3,77.6314
63.4,75.8594
63.5,76.0062
63.6,75.9127
63.7,75.8917
63.8,76.1043
63.9,70.2368
64,68.1151
64.1,66.4801
64.2,66.9251
64.3,66.8358
64.4,66.3501
64.5,65.9605
64.6,79.5703
64.7,71.8313
64.8,72.2164
64.9,77.023
65,77.7974
65.1,77.1634
65.2,77.7007
65.3,77.1545
65.4,77.0158
65.5,76.8614
65.6,76.8039
65.7,76.6811
65.8,76.6212
65.9,76.5023
66,76.3742
66.1,75.7072
66.2,75.0888
66.3,74.958
66.4,74.6353
66.5,74.6539
66.6,74.7914
66.7,74.6016
66.8,74.6178
66.9,74.2388
67,74.4682
67.1,74.9157
67.2,74.3906
67.3,74.5129
67.4,74.7388
67.5,74.6749
67.6,75.1377
67.7,75.827
67.8,74.9491
67.9,74.8974
68,76.8616
68.1,78.9815
68.2,77.6036
68.3,78.9127
68.4,79.5606
68.5,75.5893
68.6,75.4464
68.7,76.4851
68.8,77.8558
68.9,80.1993
69,81.0831
69.1,88.2838
69.2,76.2577
69.3,78.1333
69.4,82.024
69.5,82.2701
69.6,79.0357
69.7,75.3581
69.8,77.1126
69.9,77.5514
70,78.3992
70.1,75.8981
70.2,75.7827
70.3,77.3972
70.4,75.7164
70.5,75.0705
70.6,74.9406
70.7,75.2207
70.8,75.2182
70.9,78.7626
71,78.9345
71.1,78.2242
71.2,78.2608
71.3,82.118
71.4,81.1976
71.5,80.5638
